location_tag,water_location,state,shore_pixels
lambarene,pp_nav_02127,navigable,3
shouzhang,pp_nav_01171,navigable,16
wenxian,pp_nav_01208,navigable,22
pium_i,pp_nav_02504,improvable,68
pium_i,pp_nav_02510,navigable,23
hequ_wuding,pp_nav_01528,improvable,18
zhuluo,pp_nav_01422,barrier,17
zhuluo,pp_nav_01445,navigable,49
zhuluo,pp_nav_01467,improvable,14
manikpur,pp_nav_01538,navigable,18
manikpur,pp_nav_01548,navigable,36
lower_angara,pp_nav_00341,navigable,95
lower_angara,pp_nav_00368,improvable,90
stettin,pp_nav_00605,navigable,24
kayapo,pp_nav_02412,navigable,41
kayapo,pp_nav_02422,improvable,39
kayapo,pp_nav_02427,navigable,11
usivka,pp_nav_00782,navigable,45
usivka,pp_nav_00783,navigable,42
usivka,pp_nav_00786,navigable,22
usivka,pp_nav_00789,navigable,48
stata_ketux,pp_nav_00821,improvable,18
stata_ketux,pp_nav_00827,improvable,85
stata_ketux,pp_nav_00837,barrier,50
stata_ketux,pp_nav_00857,barrier,17
esteriktyaax,pp_nav_00021,navigable,2
zigui,pp_nav_01329,navigable,40
zigui,pp_nav_01339,improvable,30
muara_sabak,pp_nav_02126,navigable,44
den_terek,pp_nav_00685,navigable,9
den_terek,pp_nav_00692,improvable,85
den_terek,pp_nav_00696,improvable,98
korsun,pp_nav_00757,navigable,26
korsun,pp_nav_00762,navigable,14
qianjiang_binzhou,pp_nav_01616,navigable,28
qianjiang_binzhou,pp_nav_01625,navigable,50
tumatumari,pp_nav_01981,navigable,14
pinheiro,pp_nav_02461,navigable,20
pinheiro,pp_nav_02468,navigable,32
pinheiro,pp_nav_02469,navigable,82
pinheiro,pp_nav_02476,navigable,55
gameleira,pp_nav_02365,navigable,11
gameleira,pp_nav_02376,navigable,12
votkings,pp_nav_00445,navigable,69
votkings,pp_nav_00448,navigable,41
votkings,pp_nav_00455,navigable,71
votkings,pp_nav_00461,navigable,6
sanga_pumbo,pp_nav_02237,barrier,44
sanga_pumbo,pp_nav_02245,barrier,42
hanchuan,pp_nav_01352,navigable,62
hanchuan,pp_nav_01357,navigable,2
pervomayskoye,pp_nav_00401,navigable,15
pervomayskoye,pp_nav_00414,navigable,92
pervomayskoye,pp_nav_00438,navigable,75
pervomayskoye,pp_nav_00453,navigable,42
eseka,pp_nav_02024,improvable,23
eseka,pp_nav_02036,improvable,9
eseka,pp_nav_02048,navigable,4
shichah,pp_nav_00975,navigable,12
shichah,pp_nav_00985,navigable,96
shichah,pp_nav_00990,navigable,75
shichah,pp_nav_00994,navigable,11
verkhneyarkeyevo,pp_nav_00521,navigable,29
verkhneyarkeyevo,pp_nav_00532,navigable,53
verkhneyarkeyevo,pp_nav_00535,navigable,31
chenxi,pp_nav_01442,improvable,34
chenxi,pp_nav_01463,improvable,60
stade,pp_nav_00607,navigable,6
ikongo_boa,pp_nav_02231,improvable,55
ikongo_boa,pp_nav_02242,navigable,74
ikongo_boa,pp_nav_02249,improvable,24
shigony,pp_nav_00597,navigable,38
shigony,pp_nav_00628,navigable,50
itapiracaba,pp_nav_02427,navigable,28
itapiracaba,pp_nav_02433,navigable,55
itapiracaba,pp_nav_02440,navigable,42
banaro,pp_nav_02230,navigable,67
pacahuara,pp_nav_02390,navigable,54
tupinambarana,pp_nav_02150,navigable,20
tupinambarana,pp_nav_02161,navigable,41
tupinambarana,pp_nav_02163,navigable,100
tupinambarana,pp_nav_02173,navigable,9
thahnawate,pp_nav_01007,barrier,19
romanov,pp_nav_00406,navigable,28
quizquiz,pp_nav_01203,navigable,51
quizquiz,pp_nav_01217,navigable,12
stavropol_na_volge,pp_nav_00597,navigable,39
boiken,pp_nav_02229,navigable,111
nalimsk,pp_nav_00028,navigable,42
nalimsk,pp_nav_00030,navigable,63
sarh,pp_nav_01872,navigable,15
kaiabi,pp_nav_02350,navigable,37
kaiabi,pp_nav_02362,navigable,93
kaiabi,pp_nav_02371,navigable,64
tancarville,pp_nav_00768,improvable,23
asyut,pp_nav_01471,navigable,4
asyut,pp_nav_01489,navigable,42
fuwa,pp_nav_01311,navigable,37
boeny,pp_nav_02444,improvable,41
andranoboka,pp_nav_02444,improvable,26
miandrivazo,pp_nav_02501,navigable,2
tahna,pp_nav_01427,navigable,16
tahna,pp_nav_01450,navigable,59
tahna,pp_nav_01471,navigable,9
west_yao,pp_nav_02384,navigable,18
cizre,pp_nav_01122,barrier,44
kaysun,pp_nav_01130,navigable,48
hasankeyf,pp_nav_01122,barrier,3
sivrice,pp_nav_01104,navigable,9
sivrice,pp_nav_01109,improvable,16
arapgir,pp_nav_01092,navigable,35
loudun,pp_nav_00861,navigable,3
keban,pp_nav_01092,navigable,43
keban,pp_nav_01104,navigable,20
ar_rabb,pp_nav_01231,navigable,14
ar_rabb,pp_nav_01237,navigable,79
ar_rabb,pp_nav_01247,navigable,3
ukbara,pp_nav_01210,improvable,2
ukbara,pp_nav_01227,navigable,57
ukbara,pp_nav_01235,navigable,47
qadisiyyah,pp_nav_01300,navigable,31
maskanah,pp_nav_01164,navigable,43
jabar,pp_nav_01154,navigable,56
jabar,pp_nav_01164,navigable,84
jabar,pp_nav_01174,navigable,17
busayrah,pp_nav_01179,navigable,26
busayrah,pp_nav_01186,navigable,88
busayrah,pp_nav_01204,navigable,2
balad,pp_nav_01144,improvable,38
balad,pp_nav_01153,navigable,85
wyaconda,pp_nav_01049,navigable,37
wyaconda,pp_nav_01060,navigable,49
bhadohi,pp_nav_01548,navigable,11
bhadohi,pp_nav_01561,navigable,33
bhadohi,pp_nav_01571,navigable,25
oiampi,pp_nav_02113,improvable,89
oiampi,pp_nav_02125,navigable,52
yuanqu,pp_nav_01206,improvable,46
kerewo,pp_nav_02288,navigable,49
urmi,pp_nav_00797,navigable,35
hahawakpa,pp_nav_00986,navigable,57
hahawakpa,pp_nav_00997,improvable,96
hahawakpa,pp_nav_00998,navigable,74
hahawakpa,pp_nav_01006,navigable,26
gorodets,pp_nav_00447,navigable,39
gorodets,pp_nav_00471,navigable,19
ust_ishim,pp_nav_00391,navigable,20
ust_ishim,pp_nav_00402,navigable,96
ust_ishim,pp_nav_00410,navigable,96
ust_ishim,pp_nav_00421,navigable,92
ust_ishim,pp_nav_00425,navigable,92
ust_ishim,pp_nav_00434,navigable,17
calumbo,pp_nav_02328,navigable,46
calumbo,pp_nav_02330,navigable,6
dobryanka,pp_nav_00324,navigable,27
dobryanka,pp_nav_00338,navigable,37
dobryanka,pp_nav_00356,navigable,48
dobryanka,pp_nav_00377,navigable,6
turu,pp_nav_00111,navigable,77
changning,pp_nav_01508,navigable,46
tatahuitalpan,pp_nav_01739,navigable,16
tatahuitalpan,pp_nav_01753,navigable,74
tatahuitalpan,pp_nav_01754,navigable,85
tatahuitalpan,pp_nav_01761,navigable,13
kaniksu,pp_nav_00822,improvable,64
qiyang,pp_nav_01508,navigable,21
qiyang,pp_nav_01517,navigable,50
ulukulevo,pp_nav_00563,navigable,8
muhammerah,pp_nav_01326,navigable,15
muhammerah,pp_nav_01346,navigable,52
muhammerah,pp_nav_01362,navigable,7
kwidzyn,pp_nav_00598,navigable,25
yiyang_changsha,pp_nav_01440,navigable,69
arakaiu,pp_nav_02342,improvable,4
arakaiu,pp_nav_02351,navigable,85
plieran,pp_nav_02063,navigable,52
reni,pp_nav_00945,navigable,1
reni,pp_nav_00950,navigable,5
bayannur,pp_nav_01042,navigable,3
bayannur,pp_nav_01045,navigable,37
bayannur,pp_nav_01057,navigable,78
bor,pp_nav_01952,navigable,8
bor,pp_nav_01966,navigable,49
bor,pp_nav_01983,navigable,21
huiqi,pp_nav_01612,improvable,4
huiqi,pp_nav_01628,navigable,2
shambe,pp_nav_01916,navigable,31
shambe,pp_nav_01938,navigable,94
shambe,pp_nav_01952,navigable,82
kurung_yuryakh,pp_nav_00011,navigable,96
kurung_yuryakh,pp_nav_00015,navigable,21
cuilo,pp_nav_02252,navigable,1
cuilo,pp_nav_02265,improvable,47
cuilo,pp_nav_02281,navigable,5
munduruku,pp_nav_02182,navigable,35
munduruku,pp_nav_02184,navigable,65
munduruku,pp_nav_02194,navigable,96
munduruku,pp_nav_02198,navigable,50
munduruku,pp_nav_02207,navigable,70
hulawen,pp_nav_00924,navigable,94
hulawen,pp_nav_00931,navigable,64
kinyama,pp_nav_02363,navigable,1
kinyama,pp_nav_02379,improvable,92
kinyama,pp_nav_02392,navigable,2
marimbi,pp_nav_02420,navigable,20
marimbi,pp_nav_02430,navigable,60
muang_phalan,pp_nav_01784,navigable,7
wayampi,pp_nav_02113,improvable,14
wayampi,pp_nav_02125,navigable,44
horodyshche,pp_nav_00778,navigable,15
horodyshche,pp_nav_00782,navigable,19
ngabo,pp_nav_02154,navigable,56
ngabo,pp_nav_02168,navigable,9
ngabo,pp_nav_02176,navigable,25
ngabo,pp_nav_02177,navigable,42
ngabo,pp_nav_02180,navigable,32
kahwenoke,pp_nav_00965,navigable,16
molchanovo,pp_nav_00380,navigable,24
molchanovo,pp_nav_00399,navigable,94
molchanovo,pp_nav_00401,navigable,79
molchanovo,pp_nav_00403,navigable,93
molchanovo,pp_nav_00415,navigable,58
cokuurdaax,pp_nav_00002,navigable,44
batubenge,pp_nav_02249,improvable,64
batubenge,pp_nav_02260,navigable,79
pa_lus_sa,pp_nav_00887,barrier,67
pa_lus_sa,pp_nav_00893,barrier,12
kyaukkyi,pp_nav_01730,navigable,47
kyaukkyi,pp_nav_01752,navigable,21
ambaca,pp_nav_02328,navigable,32
ambaca,pp_nav_02330,navigable,63
winisk,pp_nav_00551,improvable,2
shar,pp_nav_00740,navigable,9
shar,pp_nav_00741,navigable,47
shar,pp_nav_00745,navigable,47
shar,pp_nav_00752,navigable,24
shar,pp_nav_00755,barrier,54
shar,pp_nav_00761,navigable,34
chuapa,pp_nav_02168,navigable,49
chuapa,pp_nav_02169,navigable,49
chuapa,pp_nav_02177,navigable,49
chuapa,pp_nav_02183,navigable,58
chuapa,pp_nav_02185,navigable,17
chuapa,pp_nav_02190,navigable,82
chuapa,pp_nav_02203,navigable,34
aco,pp_nav_02339,barrier,13
aco,pp_nav_02343,improvable,20
zhalauly,pp_nav_00595,navigable,35
zhalauly,pp_nav_00608,navigable,51
zhalauly,pp_nav_00631,navigable,47
zhalauly,pp_nav_00646,navigable,43
imakia,pp_nav_00646,navigable,35
imakia,pp_nav_00655,navigable,52
imakia,pp_nav_00673,navigable,48
kai_kara,pp_nav_01923,navigable,69
kai_kara,pp_nav_01926,navigable,40
kai_kara,pp_nav_01928,navigable,15
kai_kara,pp_nav_01932,navigable,20
kai_kara,pp_nav_01935,navigable,38
kai_kara,pp_nav_01947,navigable,7
chiryapchi,pp_nav_00180,navigable,7
ford_liard,pp_nav_00281,improvable,84
ford_liard,pp_nav_00294,improvable,81
ford_liard,pp_nav_00304,improvable,95
ford_liard,pp_nav_00307,navigable,36
xiangning,pp_nav_01159,improvable,13
abare_i,pp_nav_02527,navigable,24
wayagamac,pp_nav_00860,navigable,34
laibin,pp_nav_01619,navigable,42
laibin,pp_nav_01625,navigable,6
apiacas,pp_nav_02333,navigable,67
apiacas,pp_nav_02338,navigable,74
apiacas,pp_nav_02350,navigable,104
coste,pp_nav_01172,navigable,45
yanggu_yanzhou,pp_nav_01161,navigable,19
yanggu_yanzhou,pp_nav_01171,navigable,36
yelabuga,pp_nav_00509,navigable,36
yelabuga,pp_nav_00516,navigable,30
yelabuga,pp_nav_00522,navigable,48
yelabuga,pp_nav_00527,navigable,20
kajabi,pp_nav_02371,navigable,51
itapirapua,pp_nav_02432,navigable,33
itapirapua,pp_nav_02438,navigable,63
troitsko_pechorsk,pp_nav_00153,navigable,2
troitsko_pechorsk,pp_nav_00166,navigable,55
kystatyam,pp_nav_00040,navigable,88
kystatyam,pp_nav_00050,navigable,7
kolpashevo,pp_nav_00353,navigable,95
kolpashevo,pp_nav_00364,navigable,94
kolpashevo,pp_nav_00380,navigable,98
tsiripa,pp_nav_02558,improvable,46
tsiripa,pp_nav_02563,navigable,61
tsiripa,pp_nav_02566,navigable,64
tsiripa,pp_nav_02568,navigable,24
catios,pp_nav_01958,navigable,8
vezhakary,pp_nav_00167,navigable,13
ipire,pp_nav_01923,navigable,42
wangmu,pp_nav_01572,navigable,20
wangmu,pp_nav_01581,navigable,19
puchacay,pp_nav_02611,navigable,58
cheboksary,pp_nav_00494,navigable,86
jembayan,pp_nav_02106,navigable,5
ulug,pp_nav_00692,improvable,44
hymahi,pp_nav_01240,navigable,1
stendal,pp_nav_00648,navigable,34
mong_yawng,pp_nav_01673,navigable,50
mong_yawng,pp_nav_01681,barrier,33
kuttawa,pp_nav_01115,navigable,45
kuttawa,pp_nav_01121,navigable,70
kuttawa,pp_nav_01132,navigable,70
kuttawa,pp_nav_01142,navigable,63
kuttawa,pp_nav_01146,navigable,9
rajmahal,pp_nav_01566,navigable,17
rajmahal,pp_nav_01580,navigable,15
nemasca,pp_nav_00706,navigable,82
nemasca,pp_nav_00707,navigable,77
nemasca,pp_nav_00710,improvable,16
pikunwijimapu,pp_nav_02629,navigable,43
panyu,pp_nav_01646,navigable,10
mompoj,pp_nav_01871,navigable,53
mompoj,pp_nav_01886,navigable,90
mompoj,pp_nav_01890,navigable,23
mompoj,pp_nav_01895,navigable,70
corpen_aike,pp_nav_02635,navigable,99
corpen_aike,pp_nav_02636,improvable,71
noris,pp_nav_01919,navigable,83
noris,pp_nav_01940,barrier,12
escatawppa,pp_nav_01299,navigable,32
escatawppa,pp_nav_01316,navigable,26
escatawppa,pp_nav_01340,navigable,1
kanaskipenaski,pp_nav_00458,navigable,63
bahr_salamat,pp_nav_01864,navigable,17
bahr_salamat,pp_nav_01872,navigable,33
wabaseemong,pp_nav_00742,navigable,34
thawe,pp_nav_01495,navigable,26
thawe,pp_nav_01514,navigable,13
osijek,pp_nav_00932,navigable,38
verkhoshizhemye,pp_nav_00366,navigable,27
verkhoshizhemye,pp_nav_00381,navigable,78
verkhoshizhemye,pp_nav_00408,navigable,71
julau,pp_nav_02070,navigable,39
julau,pp_nav_02075,navigable,23
acanti,pp_nav_01909,navigable,43
yingli,pp_nav_01120,improvable,27
yingli,pp_nav_01129,improvable,80
melnikovo,pp_nav_00415,navigable,20
melnikovo,pp_nav_00439,navigable,39
melnikovo,pp_nav_00456,navigable,32
melnikovo,pp_nav_00468,navigable,34
pampahuaylla,pp_nav_02397,barrier,86
luzhou,pp_nav_01421,improvable,8
luzhou,pp_nav_01425,improvable,76
mong_hpayak,pp_nav_01681,barrier,13
mong_hpayak,pp_nav_01692,navigable,22
mong_hpayak,pp_nav_01696,improvable,18
humadea,pp_nav_02033,navigable,13
hulu_barito,pp_nav_02102,navigable,43
xingan_linjiang,pp_nav_01460,navigable,77
xingan_linjiang,pp_nav_01481,navigable,3
tchikunga,pp_nav_02260,navigable,27
guiping,pp_nav_01630,navigable,59
guiping,pp_nav_01631,navigable,26
guiping,pp_nav_01637,navigable,16
khachimcher,pp_nav_00015,navigable,25
nyonoksa,pp_nav_00121,navigable,39
nyonoksa,pp_nav_00129,navigable,34
tereshka,pp_nav_00681,navigable,57
tereshka,pp_nav_00690,navigable,22
kuujjuarapik,pp_nav_00550,navigable,47
chyorny_yar,pp_nav_00809,navigable,67
chyorny_yar,pp_nav_00811,navigable,90
chyorny_yar,pp_nav_00829,navigable,17
nakshaparvat,pp_nav_01504,navigable,26
nakshaparvat,pp_nav_01507,navigable,27
waahukaahaanu,pp_nav_00825,navigable,8
spithota,pp_nav_01156,navigable,15
spithota,pp_nav_01160,navigable,4
ogoowe_kongo,pp_nav_02099,improvable,49
ogoowe_kongo,pp_nav_02105,navigable,27
nagatinong,pp_nav_00939,navigable,23
nagatinong,pp_nav_00942,navigable,2
wihlink,pp_nav_01046,improvable,8
wihlink,pp_nav_01051,navigable,42
wihlink,pp_nav_01065,barrier,50
kaya_paha,pp_nav_00994,navigable,66
kaya_paha,pp_nav_01004,navigable,96
kaya_paha,pp_nav_01010,navigable,58
silkari,pp_nav_00612,improvable,98
silkari,pp_nav_00613,navigable,54
silkari,pp_nav_00615,improvable,100
silkari,pp_nav_00618,navigable,14
silkari,pp_nav_00623,navigable,114
adixoodagoorahareesh,pp_nav_00823,navigable,85
adixoodagoorahareesh,pp_nav_00825,navigable,48
adixoodagoorahareesh,pp_nav_00828,navigable,37
ahkwesasne_ny,pp_nav_00965,navigable,26
tunica,pp_nav_01248,navigable,23
tunica,pp_nav_01269,navigable,73
tunica,pp_nav_01287,navigable,19
beryozovo,pp_nav_00108,navigable,18
beryozovo,pp_nav_00112,navigable,74
beryozovo,pp_nav_00125,navigable,88
edea,pp_nav_02024,improvable,5
edea,pp_nav_02036,improvable,91
edea,pp_nav_02041,improvable,30
edea,pp_nav_02048,navigable,20
etiwan,pp_nav_01240,navigable,14
etiwan,pp_nav_01244,navigable,25
hoveyzeh,pp_nav_01326,navigable,3
tobolsk,pp_nav_00359,navigable,25
tobolsk,pp_nav_00375,navigable,6
tobolsk,pp_nav_00379,navigable,94
tobolsk,pp_nav_00398,navigable,75
juniata,pp_nav_01044,navigable,30
juniata,pp_nav_01055,navigable,12
ycuamandiyu,pp_nav_02539,navigable,77
ycuamandiyu,pp_nav_02540,navigable,16
kichwa,pp_nav_02117,navigable,70
sangay,pp_nav_02147,improvable,52
chaira,pp_nav_02078,navigable,97
chaira,pp_nav_02087,navigable,69
cauroma,pp_nav_01991,navigable,62
suamprabon,pp_nav_01488,navigable,40
suamprabon,pp_nav_01511,navigable,40
kizel,pp_nav_00314,navigable,12
tayxlama,pp_nav_00925,navigable,16
tayxlama,pp_nav_00927,navigable,48
bosobolo,pp_nav_02001,navigable,49
bosobolo,pp_nav_02005,navigable,51
bosobolo,pp_nav_02008,navigable,32
bosobolo,pp_nav_02019,navigable,49
bosobolo,pp_nav_02030,navigable,28
bosobolo,pp_nav_02061,navigable,98
bosobolo,pp_nav_02069,navigable,44
mitsogo_kongo,pp_nav_02101,navigable,63
mitsogo_kongo,pp_nav_02110,improvable,55
mitsogo_kongo,pp_nav_02118,navigable,38
umatilla,pp_nav_00898,navigable,11
umatilla,pp_nav_00918,navigable,96
umatilla,pp_nav_00925,navigable,44
shuryshkar,pp_nav_00049,improvable,5
shuryshkar,pp_nav_00055,navigable,94
shuryshkar,pp_nav_00058,navigable,95
shuryshkar,pp_nav_00069,navigable,45
acham,pp_nav_01424,navigable,23
napo,pp_nav_02111,navigable,70
napo,pp_nav_02112,navigable,33
napo,pp_nav_02117,navigable,16
kahinga,pp_nav_02434,navigable,69
yukpa,pp_nav_01881,navigable,52
jebba,pp_nav_01868,navigable,3
jebba,pp_nav_01883,navigable,44
dasu,pp_nav_01187,navigable,20
dasu,pp_nav_01195,navigable,37
kasur,pp_nav_01323,navigable,1
kasur,pp_nav_01327,navigable,35
rajamahendry,pp_nav_01762,navigable,85
gilgit,pp_nav_01178,barrier,2
piran_i_kaliyar,pp_nav_01393,navigable,22
raikot,pp_nav_01333,navigable,24
raikot,pp_nav_01334,navigable,10
harrow,pp_nav_00697,improvable,20
harrow,pp_nav_00700,improvable,17
dubbi,pp_nav_01476,navigable,37
london,pp_nav_00700,improvable,27
kanauj,pp_nav_01470,navigable,12
kanauj,pp_nav_01491,navigable,24
dina,pp_nav_01252,navigable,49
neva,pp_nav_00292,improvable,61
koknese,pp_nav_00451,navigable,29
koknese,pp_nav_00464,navigable,33
koknese,pp_nav_00469,navigable,31
bopolu,pp_nav_01945,navigable,33
maldarede,pp_nav_01860,navigable,15
maldarede,pp_nav_01863,barrier,47
maldarede,pp_nav_01867,navigable,5
solatunum,pp_nav_00154,navigable,29
guelengdeng,pp_nav_01849,navigable,27
guelengdeng,pp_nav_01855,navigable,56
aro,pp_nav_01910,navigable,31
aro,pp_nav_01918,navigable,76
aro,pp_nav_01926,navigable,49
aro,pp_nav_01932,navigable,32
turukhansk,pp_nav_00060,navigable,62
turukhansk,pp_nav_00068,improvable,3
turukhansk,pp_nav_00071,navigable,95
turukhansk,pp_nav_00083,navigable,100
turukhansk,pp_nav_00101,navigable,53
kalabsha,pp_nav_01617,barrier,68
kalabsha,pp_nav_01638,barrier,39
wangjiang,pp_nav_01351,navigable,23
shangjing,pp_nav_00914,navigable,88
shangjing,pp_nav_00915,navigable,76
shangjing,pp_nav_00919,navigable,16
shangjing,pp_nav_00924,navigable,5
zoe,pp_nav_02137,navigable,87
zoe,pp_nav_02150,navigable,2
njoko,pp_nav_02462,navigable,50
njoko,pp_nav_02466,navigable,36
guarico,pp_nav_01903,navigable,44
barinas,pp_nav_01912,navigable,4
barinas,pp_nav_01914,navigable,39
quigate,pp_nav_01202,navigable,32
quigate,pp_nav_01203,navigable,2
quigate,pp_nav_01217,navigable,44
quigate,pp_nav_01222,navigable,1
katima,pp_nav_02474,improvable,37
katima,pp_nav_02480,navigable,71
katima,pp_nav_02482,barrier,5
lalek_cotaa,pp_nav_02596,navigable,1
lalek_cotaa,pp_nav_02599,navigable,53
lalek_cotaa,pp_nav_02603,navigable,39
xoko,pp_nav_02335,barrier,44
xoko,pp_nav_02342,improvable,84
mardankuyik,pp_nav_01011,navigable,9
mardankuyik,pp_nav_01018,navigable,44
cherven,pp_nav_00995,navigable,13
cherven,pp_nav_01000,navigable,1
cherven,pp_nav_01002,navigable,25
karawala,pp_nav_01821,navigable,14
karawala,pp_nav_01824,navigable,22
rejang,pp_nav_02063,navigable,25
rejang,pp_nav_02066,navigable,71
rejang,pp_nav_02072,navigable,81
rejang,pp_nav_02076,navigable,26
luodian,pp_nav_01572,navigable,31
jinshajiang,pp_nav_01506,barrier,32
jinshajiang,pp_nav_01515,improvable,1
jinshajiang,pp_nav_01527,barrier,50
ningpu,pp_nav_01650,navigable,70
ningpu,pp_nav_01652,navigable,47
kazari,pp_nav_00569,navigable,22
kazari,pp_nav_00581,navigable,54
kazari,pp_nav_00583,improvable,22
tsay_iona,pp_nav_00305,improvable,77
tsay_iona,pp_nav_00313,navigable,110
tsay_iona,pp_nav_00316,navigable,92
shushenskoye,pp_nav_00620,improvable,49
shushenskoye,pp_nav_00637,barrier,59
shushenskoye,pp_nav_00653,barrier,96
shushenskoye,pp_nav_00657,navigable,53
zongyang,pp_nav_01325,navigable,33
zongyang,pp_nav_01351,navigable,10
ilok,pp_nav_00944,navigable,64
ilok,pp_nav_00953,navigable,13
ilok,pp_nav_00964,navigable,22
ilok,pp_nav_00968,navigable,1
sintang,pp_nav_02090,navigable,53
sintang,pp_nav_02095,navigable,10
sintang,pp_nav_02097,navigable,42
jaskis,pp_nav_00247,navigable,93
dejiang,pp_nav_01444,navigable,37
baleh,pp_nav_02076,navigable,45
unnao,pp_nav_01510,navigable,32
unnao,pp_nav_01538,navigable,26
heqing,pp_nav_01506,barrier,24
tongan_lijiang,pp_nav_01468,navigable,44
tongan_lijiang,pp_nav_01479,barrier,32
tongan_lijiang,pp_nav_01482,navigable,45
tongan_lijiang,pp_nav_01490,navigable,20
tongan_lijiang,pp_nav_01506,barrier,22
iaremappo,pp_nav_01989,navigable,83
chirowe,pp_nav_02437,navigable,24
chestowee,pp_nav_01177,navigable,64
muene_ndinga,pp_nav_02252,navigable,70
muene_ndinga,pp_nav_02265,improvable,57
kassali,pp_nav_02223,navigable,14
kassali,pp_nav_02243,navigable,19
artyk_ata,pp_nav_01005,navigable,49
artyk_ata,pp_nav_01011,navigable,9
tuzdysor,pp_nav_00646,navigable,9
tuzdysor,pp_nav_00655,navigable,45
tuzdysor,pp_nav_00673,navigable,26
rouyuan,pp_nav_01579,navigable,26
rouyuan,pp_nav_01602,barrier,39
cundi,pp_nav_02238,improvable,19
cundi,pp_nav_02252,navigable,3
nenlhet,pp_nav_02526,navigable,49
nenlhet,pp_nav_02533,navigable,23
awka_etiti,pp_nav_01978,navigable,37
otog,pp_nav_01078,navigable,37
otog,pp_nav_01094,navigable,11
durjaya,pp_nav_01520,navigable,9
durjaya,pp_nav_01533,navigable,25
nistam,pp_nav_00703,improvable,27
bumi_ayu,pp_nav_02178,navigable,27
fisque_menuco,pp_nav_02612,improvable,22
fisque_menuco,pp_nav_02613,improvable,98
fisque_menuco,pp_nav_02614,improvable,10
fisque_menuco,pp_nav_02616,improvable,43
fisque_menuco,pp_nav_02617,improvable,51
fisque_menuco,pp_nav_02619,navigable,22
pilda,pp_nav_00670,navigable,21
pilda,pp_nav_00687,navigable,53
szolnok,pp_nav_00853,navigable,10
szolnok,pp_nav_00868,navigable,83
guana,pp_nav_02520,navigable,93
guana,pp_nav_02526,navigable,11
luquan,pp_nav_01523,barrier,20
luquan,pp_nav_01528,improvable,27
kusu_mangbetu,pp_nav_02165,navigable,52
kusu_mangbetu,pp_nav_02193,navigable,4
kusu_mangbetu,pp_nav_02197,navigable,89
kusu_mangbetu,pp_nav_02223,navigable,14
kuje,pp_nav_01915,navigable,58
kuje,pp_nav_01920,navigable,82
