from,to,state,shore
pp_nav_02128,pp_nav_02140,navigable,False
pp_nav_02128,sungai_jujuhan,navigable,True
pp_nav_02128,batang_tabir,navigable,True
pp_nav_02128,batang_tebo,navigable,True
pp_nav_02129,banjabi,navigable,True
pp_nav_02129,okanja,navigable,True
pp_nav_02130,pp_nav_02132,navigable,False
pp_nav_02130,pp_nav_02144,navigable,False
pp_nav_02130,boma,navigable,True
pp_nav_02130,bobangi,navigable,True
pp_nav_02131,tupinamba,navigable,True
pp_nav_02131,kaapor,navigable,True
pp_nav_02132,bobangi,navigable,True
pp_nav_02133,cape_bawang,navigable,False
pp_nav_02133,tanjungpura,navigable,True
pp_nav_02133,pesaguan,navigable,True
pp_nav_02133,hulu_pawan,navigable,True
pp_nav_02134,fura_dos_araiolos,navigable,False
pp_nav_02134,paru,navigable,True
pp_nav_02135,pp_nav_02149,navigable,False
pp_nav_02135,barito,navigable,True
pp_nav_02135,karau,navigable,True
pp_nav_02136,pp_nav_02146,navigable,False
pp_nav_02136,mariua,navigable,True
pp_nav_02137,zoe,navigable,True
pp_nav_02138,marajo_bay,navigable,False
pp_nav_02138,mairi,navigable,True
pp_nav_02139,jambi,navigable,True
pp_nav_02139,pp_nav_02140,navigable,False
pp_nav_02139,batang_tembesi,navigable,True
pp_nav_02140,pp_nav_02145,navigable,False
pp_nav_02140,batang_tabir,navigable,True
pp_nav_02140,batang_tembesi,navigable,True
pp_nav_02141,fura_dos_araiolos,navigable,False
pp_nav_02141,kuruaya,navigable,True
pp_nav_02142,fura_dos_araiolos,navigable,False
pp_nav_02142,paru,navigable,True
pp_nav_02142,prainha,navigable,True
pp_nav_02142,kuruaya,navigable,True
pp_nav_02143,pp_nav_02152,navigable,False
pp_nav_02143,samba,navigable,True
pp_nav_02143,katingan,navigable,True
pp_nav_02144,pp_nav_02154,navigable,False
pp_nav_02144,nunu,navigable,True
pp_nav_02144,boma,navigable,True
pp_nav_02144,bobangi,navigable,True
pp_nav_02144,bobaka,navigable,True
pp_nav_02145,karang_brahi,navigable,True
pp_nav_02145,batang_tembesi,navigable,True
pp_nav_02146,mariua,navigable,True
pp_nav_02146,bares,navigable,True
pp_nav_02147,sangay,improvable,True
pp_nav_02148,guayaquil,navigable,True
pp_nav_02148,yaguachi,navigable,True
pp_nav_02148,daule,navigable,True
pp_nav_02149,pp_nav_02166,navigable,False
pp_nav_02149,kuripan,navigable,True
pp_nav_02149,muara_bahan,navigable,True
pp_nav_02149,karau,navigable,True
pp_nav_02149,banua_lawas,navigable,True
pp_nav_02150,pp_nav_02161,navigable,False
pp_nav_02150,curuai,navigable,True
pp_nav_02150,tapajo,navigable,True
pp_nav_02150,tupinambarana,navigable,True
pp_nav_02150,zoe,navigable,True
pp_nav_02151,bares,navigable,True
pp_nav_02152,pp_nav_02171,navigable,False
pp_nav_02152,mendawai,navigable,True
pp_nav_02152,katingan,navigable,True
pp_nav_02153,pp_nav_02172,navigable,False
pp_nav_02153,kahayan,navigable,True
pp_nav_02154,nunu,navigable,True
pp_nav_02154,ubangi,navigable,True
pp_nav_02154,ngato,navigable,True
pp_nav_02154,bobaka,navigable,True
pp_nav_02154,ngabo,navigable,True
pp_nav_02155,pp_nav_02166,navigable,False
pp_nav_02155,kuripan,navigable,True
pp_nav_02155,kapuas,navigable,True
pp_nav_02156,kwerba,navigable,True
pp_nav_02156,bauzi,navigable,True
pp_nav_02157,pp_nav_02162,improvable,False
pp_nav_02157,urucurituba,navigable,True
pp_nav_02157,uatuma,navigable,True
pp_nav_02158,sampit,navigable,True
pp_nav_02159,curuai,navigable,True
pp_nav_02159,tupulicus,navigable,True
pp_nav_02160,pp_nav_02178,navigable,False
pp_nav_02160,musi_hilir,navigable,True
pp_nav_02160,palembang,navigable,True
pp_nav_02161,pp_nav_02163,navigable,False
pp_nav_02161,tapajo,navigable,True
pp_nav_02161,urucurituba,navigable,True
pp_nav_02161,tupinambarana,navigable,True
pp_nav_02162,uatuma,improvable,True
pp_nav_02163,pp_nav_02173,navigable,False
pp_nav_02163,tupinambarana,navigable,True
pp_nav_02164,pp_nav_02200,navigable,False
pp_nav_02164,asurini,navigable,True
pp_nav_02164,anambe,navigable,True
pp_nav_02165,pp_nav_02193,navigable,False
pp_nav_02165,zimba,navigable,True
pp_nav_02165,kusu_mangbetu,navigable,True
pp_nav_02166,banjar,navigable,True
pp_nav_02166,kuripan,navigable,True
pp_nav_02166,muara_bahan,navigable,True
pp_nav_02167,musi,navigable,True
pp_nav_02167,tingkip,navigable,True
pp_nav_02168,pp_nav_02177,navigable,False
pp_nav_02168,nunu,navigable,True
pp_nav_02168,fimi,navigable,True
pp_nav_02168,ngabo,navigable,True
pp_nav_02168,chuapa,navigable,True
pp_nav_02169,pp_nav_02185,navigable,False
pp_nav_02169,fimi,navigable,True
pp_nav_02169,chuapa,navigable,True
pp_nav_02169,yans,navigable,True
pp_nav_02170,lega_kongo,improvable,True
pp_nav_02170,zimba,improvable,True
pp_nav_02171,sampit_bay,navigable,False
pp_nav_02171,mendawai,navigable,True
pp_nav_02172,kahayan,navigable,True
pp_nav_02172,kahayan_hilir,navigable,True
pp_nav_02173,pp_nav_02187,navigable,False
pp_nav_02173,apoquitaua,navigable,True
pp_nav_02173,urucurituba,navigable,True
pp_nav_02173,tupinambarana,navigable,True
pp_nav_02174,bapunu,improvable,True
pp_nav_02174,ndongo_coast,improvable,False
pp_nav_02174,kwilu,improvable,True
pp_nav_02175,igaracu,navigable,True
pp_nav_02175,tapuios,navigable,True
pp_nav_02176,tumba_ikoko,navigable,True
pp_nav_02176,pp_nav_02180,navigable,False
pp_nav_02176,pp_nav_02195,navigable,False
pp_nav_02176,ubangi,navigable,True
pp_nav_02176,ngabo,navigable,True
pp_nav_02177,pp_nav_02180,navigable,False
pp_nav_02177,pp_nav_02183,navigable,False
pp_nav_02177,bikoro,navigable,True
pp_nav_02177,ngabo,navigable,True
pp_nav_02177,chuapa,navigable,True
pp_nav_02178,leko,navigable,True
pp_nav_02178,palembang,navigable,True
pp_nav_02178,musi,navigable,True
pp_nav_02178,bumi_ayu,navigable,True
pp_nav_02179,manaos,navigable,True
pp_nav_02180,tumba_ikoko,navigable,True
pp_nav_02180,bikoro,navigable,True
pp_nav_02180,ngabo,navigable,True
pp_nav_02181,pp_nav_02184,navigable,False
pp_nav_02181,pp_nav_02186,navigable,False
pp_nav_02181,manaos,navigable,True
pp_nav_02181,maues,navigable,True
pp_nav_02182,pp_nav_02184,navigable,False
pp_nav_02182,pp_nav_02194,navigable,False
pp_nav_02182,pp_nav_02198,navigable,False
pp_nav_02182,munduruku,navigable,True
pp_nav_02182,juris,navigable,True
pp_nav_02183,pp_nav_02190,navigable,False
pp_nav_02183,pp_nav_02199,navigable,False
pp_nav_02183,pp_nav_02201,navigable,False
pp_nav_02183,north_juma,navigable,True
pp_nav_02183,bikoro,navigable,True
pp_nav_02183,chuapa,navigable,True
pp_nav_02184,maues,navigable,True
pp_nav_02184,munduruku,navigable,True
pp_nav_02185,pp_nav_02192,navigable,False
pp_nav_02185,chuapa,navigable,True
pp_nav_02185,yans,navigable,True
pp_nav_02186,mura,navigable,True
pp_nav_02186,manaos,navigable,True
pp_nav_02186,maues,navigable,True
pp_nav_02187,pp_nav_02205,navigable,False
pp_nav_02187,apoquitaua,navigable,True
pp_nav_02188,miranha,navigable,True
pp_nav_02189,pp_nav_02208,navigable,False
pp_nav_02189,tapuios,navigable,True
pp_nav_02189,potyguara,navigable,True
pp_nav_02190,pp_nav_02203,navigable,False
pp_nav_02190,north_juma,navigable,True
pp_nav_02190,chuapa,navigable,True
pp_nav_02191,krenye,navigable,True
pp_nav_02191,upaon_acu,navigable,True
pp_nav_02191,tapuitapera,navigable,True
pp_nav_02192,yans,navigable,True
pp_nav_02193,pp_nav_02226,navigable,False
pp_nav_02193,nguera,navigable,True
pp_nav_02193,zimba,navigable,True
pp_nav_02193,kusu_mangbetu,navigable,True
pp_nav_02194,pp_nav_02207,navigable,False
pp_nav_02194,munduruku,navigable,True
pp_nav_02195,tumba_ikoko,navigable,True
pp_nav_02195,pp_nav_02218,barrier,False
pp_nav_02195,ubangi,navigable,True
pp_nav_02195,monsol,navigable,True
pp_nav_02196,pp_nav_02222,navigable,False
pp_nav_02196,mundurukania,navigable,True
pp_nav_02197,pp_nav_02223,navigable,False
pp_nav_02197,tetela_boa,navigable,True
pp_nav_02197,kusu_mangbetu,navigable,True
pp_nav_02198,turas,navigable,True
pp_nav_02198,munduruku,navigable,True
pp_nav_02198,juris,navigable,True
pp_nav_02199,pp_nav_02211,improvable,False
pp_nav_02199,north_juma,navigable,True
pp_nav_02200,asurini,navigable,True
pp_nav_02201,pp_nav_02219,navigable,False
pp_nav_02201,south_juma,navigable,True
pp_nav_02201,north_juma,navigable,True
pp_nav_02201,bikoro,navigable,True
pp_nav_02201,muene_kwako,navigable,True
pp_nav_02202,ncando,navigable,True
pp_nav_02202,pp_nav_02217,navigable,False
pp_nav_02202,yumba,navigable,True
pp_nav_02202,gabun,navigable,True
pp_nav_02202,loeme,navigable,True
pp_nav_02203,pp_nav_02210,navigable,False
pp_nav_02203,north_juma,navigable,True
pp_nav_02203,bankutu,navigable,True
pp_nav_02203,chuapa,navigable,True
pp_nav_02204,pp_nav_02206,navigable,False
pp_nav_02204,mura,navigable,True
pp_nav_02204,kambeba,navigable,True
pp_nav_02205,apoquitaua,navigable,True
pp_nav_02205,turas,navigable,True
pp_nav_02206,pp_nav_02212,navigable,False
pp_nav_02206,kambeba,navigable,True
pp_nav_02207,munduruku,navigable,True
pp_nav_02208,pp_nav_02236,navigable,False
pp_nav_02208,uruaitis,navigable,True
pp_nav_02208,tapuios,navigable,True
pp_nav_02208,potyguara,navigable,True
pp_nav_02209,miranha,navigable,True
pp_nav_02209,arua,navigable,True
pp_nav_02210,pp_nav_02228,improvable,False
pp_nav_02210,bankutu,navigable,True
pp_nav_02210,gana_damate,navigable,True
pp_nav_02211,pp_nav_02234,improvable,False
pp_nav_02211,north_juma,improvable,True
pp_nav_02211,mfumu_bekussu,improvable,True
pp_nav_02212,kambeba,navigable,True
pp_nav_02212,arua,navigable,True
pp_nav_02213,turas,navigable,True
pp_nav_02214,angoram,navigable,True
pp_nav_02215,pp_nav_02216,navigable,False
pp_nav_02215,pp_nav_02221,navigable,False
pp_nav_02215,lukenie,navigable,True
pp_nav_02215,bumbuli,navigable,True
pp_nav_02215,mabale,navigable,True
pp_nav_02216,pp_nav_02231,improvable,False
pp_nav_02216,lukenie,navigable,True
pp_nav_02216,lubefu,navigable,True
pp_nav_02216,bumbuli,navigable,True
pp_nav_02217,massabo,navigable,True
pp_nav_02217,mayumba_coast,navigable,False
pp_nav_02217,yumba,navigable,True
pp_nav_02217,mayumba,navigable,True
pp_nav_02217,loeme,navigable,True
pp_nav_02218,pumbo,barrier,True
pp_nav_02218,monsol,barrier,True
pp_nav_02219,pp_nav_02238,improvable,False
pp_nav_02219,cuango,navigable,True
pp_nav_02219,bikoro,navigable,True
pp_nav_02219,muene_kwako,navigable,True
pp_nav_02220,kwomtari,navigable,True
pp_nav_02220,abau,navigable,True
pp_nav_02220,maia_papua,navigable,True
pp_nav_02221,pp_nav_02232,improvable,False
pp_nav_02221,lukenie,navigable,True
pp_nav_02221,bendi,navigable,True
pp_nav_02221,mabale,navigable,True
pp_nav_02222,mundurukania,navigable,True
pp_nav_02222,satere_mawe,navigable,True
pp_nav_02223,pp_nav_02243,navigable,False
pp_nav_02223,kitete,navigable,True
pp_nav_02223,lukulunga,navigable,True
pp_nav_02223,tetela_boa,navigable,True
pp_nav_02223,kassali,navigable,True
pp_nav_02223,kusu_mangbetu,navigable,True
pp_nav_02224,abau,navigable,True
pp_nav_02225,girgir_cape,navigable,False
pp_nav_02225,rao,navigable,True
pp_nav_02225,aruamu,navigable,True
pp_nav_02225,mum,navigable,True
pp_nav_02225,angoram,navigable,True
pp_nav_02226,pp_nav_02241,improvable,False
pp_nav_02226,lussuna,navigable,True
pp_nav_02226,moana_kassongo,navigable,True
pp_nav_02226,nguera,navigable,True
pp_nav_02227,asurini,navigable,True
pp_nav_02227,parakana,navigable,True
pp_nav_02227,para_gaviao,navigable,True
pp_nav_02228,pp_nav_02232,improvable,False
pp_nav_02228,gana_damate,improvable,True
pp_nav_02228,bendi,improvable,True
pp_nav_02229,wogamusin,navigable,True
pp_nav_02229,boiken,navigable,True
pp_nav_02230,banaro,navigable,True
pp_nav_02230,angoram,navigable,True
pp_nav_02231,pp_nav_02242,improvable,False
pp_nav_02231,lubefu,improvable,True
pp_nav_02231,bumbuli,improvable,True
pp_nav_02231,ikongo_boa,improvable,True
pp_nav_02232,pp_nav_02239,improvable,False
pp_nav_02232,bendi,improvable,True
pp_nav_02233,abau,improvable,True
pp_nav_02234,inzia,improvable,True
pp_nav_02234,pambala,improvable,True
pp_nav_02234,mfumu_bekussu,improvable,True
pp_nav_02235,wogamusin,navigable,True
pp_nav_02236,timbira,navigable,True
pp_nav_02236,uruaitis,navigable,True
pp_nav_02236,poti,navigable,True
pp_nav_02236,potyguara,navigable,True
pp_nav_02237,mbanza_nsundi,barrier,True
pp_nav_02237,pumbo,barrier,True
pp_nav_02237,sanga_pumbo,barrier,True
pp_nav_02237,monsol,barrier,True
pp_nav_02238,pp_nav_02252,improvable,False
pp_nav_02238,cuango,improvable,True
pp_nav_02238,ocanga,improvable,True
pp_nav_02238,muene_kwako,improvable,True
pp_nav_02238,cundi,improvable,True
pp_nav_02239,bakongo,navigable,True
pp_nav_02239,lindi_kwila,navigable,True
pp_nav_02239,bendi,navigable,True
pp_nav_02239,mabale,navigable,True
pp_nav_02239,buassa,navigable,True
pp_nav_02240,awajun,navigable,True
pp_nav_02241,lussuna,improvable,True
pp_nav_02241,moana_kassongo,improvable,True
pp_nav_02242,pp_nav_02249,improvable,False
pp_nav_02242,chibango,navigable,True
pp_nav_02242,ikongo_boa,navigable,True
pp_nav_02243,kitete,navigable,True
pp_nav_02243,golo_muiassa,navigable,True
pp_nav_02243,lusambo_qandu,navigable,True
pp_nav_02243,kassali,navigable,True
pp_nav_02244,pp_nav_02257,navigable,False
pp_nav_02244,lussuna,navigable,True
pp_nav_02244,moana_kassongo,navigable,True
pp_nav_02244,kabambare,navigable,True
pp_nav_02244,lukuga,navigable,True
pp_nav_02245,mbanza_nsundi,barrier,True
pp_nav_02245,pp_nav_02247,barrier,False
pp_nav_02245,mindouli,barrier,True
pp_nav_02245,sanga_pumbo,barrier,True
pp_nav_02246,inzia,navigable,True
pp_nav_02246,pambala,navigable,True
pp_nav_02247,mbanza_nsundi,barrier,True
pp_nav_02247,pp_nav_02255,barrier,False
pp_nav_02247,mindouli,barrier,True
pp_nav_02247,dingi,barrier,True
pp_nav_02247,bula_kongo,barrier,True
pp_nav_02248,bagua,navigable,True
pp_nav_02248,ingatambo,navigable,True
pp_nav_02249,pp_nav_02260,improvable,False
pp_nav_02249,bayombe,improvable,True
pp_nav_02249,chibango,improvable,True
pp_nav_02249,ikongo_boa,improvable,True
pp_nav_02249,batubenge,improvable,True
pp_nav_02250,pp_nav_02261,navigable,False
pp_nav_02250,lindi_kwila,navigable,True
pp_nav_02251,pp_nav_02259,navigable,False
pp_nav_02251,gurgueia,navigable,True
pp_nav_02251,timbira,navigable,True
pp_nav_02251,poti,navigable,True
pp_nav_02252,pp_nav_02265,improvable,False
pp_nav_02252,muene_kwako,navigable,True
pp_nav_02252,amulaca,navigable,True
pp_nav_02252,cuilo,navigable,True
pp_nav_02252,muene_ndinga,navigable,True
pp_nav_02252,cundi,navigable,True
pp_nav_02253,pp_nav_02254,navigable,False
pp_nav_02253,pyti,navigable,True
pp_nav_02253,parkateje,navigable,True
pp_nav_02254,pp_nav_02258,navigable,False
pp_nav_02254,pyti,navigable,True
pp_nav_02254,tocantis,navigable,True
pp_nav_02254,parkateje,navigable,True
pp_nav_02255,bungu_kongo,barrier,True
pp_nav_02255,nogui,barrier,True
pp_nav_02255,dingi,barrier,True
pp_nav_02255,bula_kongo,barrier,True
pp_nav_02256,pp_nav_02271,navigable,False
pp_nav_02256,kaeti,navigable,True
pp_nav_02256,tsaukambo,navigable,True
pp_nav_02256,awyu,navigable,True
pp_nav_02256,kombai,navigable,True
pp_nav_02257,pp_nav_02266,navigable,False
pp_nav_02257,pp_nav_02270,navigable,False
pp_nav_02257,lussuna,navigable,True
pp_nav_02257,moana_mussumba,navigable,True
pp_nav_02257,muichi,navigable,True
pp_nav_02257,lukuga,navigable,True
pp_nav_02258,pyti,navigable,True
pp_nav_02259,gurgueia,navigable,True
pp_nav_02260,bayombe,navigable,True
pp_nav_02260,batubenge,navigable,True
pp_nav_02260,tchikunga,navigable,True
pp_nav_02261,pp_nav_02276,improvable,False
pp_nav_02261,lindi_kwila,navigable,True
pp_nav_02261,kangule,navigable,True
pp_nav_02261,pende_kwila,navigable,True
pp_nav_02262,pp_nav_02266,improvable,False
pp_nav_02262,pp_nav_02267,improvable,False
pp_nav_02262,miketo,improvable,True
pp_nav_02262,akilonda,improvable,True
pp_nav_02262,lukuga,improvable,True
pp_nav_02263,pp_nav_02273,barrier,False
pp_nav_02263,ilucan,improvable,True
pp_nav_02263,utkhupampa,improvable,True
pp_nav_02263,chetilla,improvable,True
pp_nav_02263,karajia,improvable,True
pp_nav_02263,ingatambo,improvable,True
pp_nav_02264,congo_river_coast,navigable,False
pp_nav_02264,cabinda_kongo,navigable,True
pp_nav_02264,bungu_kongo,navigable,True
pp_nav_02264,mbanza_soyo,navigable,True
pp_nav_02264,nogui,navigable,True
pp_nav_02265,pp_nav_02281,improvable,False
pp_nav_02265,muene_puto,improvable,True
pp_nav_02265,cuilo,improvable,True
pp_nav_02265,muene_ndinga,improvable,True
pp_nav_02266,muichi,navigable,True
pp_nav_02266,lukuga,navigable,True
pp_nav_02267,miketo,improvable,True
pp_nav_02267,akilonda,improvable,True
pp_nav_02267,mtowa,improvable,True
pp_nav_02268,yurimagua,navigable,True
pp_nav_02269,aekyom,navigable,True
pp_nav_02270,ankoro,navigable,True
pp_nav_02270,pp_nav_02283,navigable,False
pp_nav_02270,moana_mussumba,navigable,True
pp_nav_02270,mussimi,navigable,True
pp_nav_02270,muichi,navigable,True
pp_nav_02271,kaeti,navigable,True
pp_nav_02271,awyu,navigable,True
pp_nav_02272,beami,improvable,True
pp_nav_02273,pp_nav_02279,barrier,False
pp_nav_02273,pp_nav_02280,barrier,False
pp_nav_02273,ilucan,barrier,True
pp_nav_02273,chumuch,barrier,True
pp_nav_02273,chetilla,barrier,True
pp_nav_02273,congona,barrier,True
pp_nav_02273,karajia,barrier,True
pp_nav_02274,pp_nav_02282,navigable,False
pp_nav_02274,yurimagua,navigable,True
pp_nav_02274,chatuza,navigable,True
pp_nav_02275,pp_nav_02285,navigable,False
pp_nav_02275,pyti,navigable,True
pp_nav_02275,paranaidji,navigable,True
pp_nav_02275,caraja,navigable,True
pp_nav_02276,kikassa,improvable,True
pp_nav_02276,kangule,improvable,True
pp_nav_02276,tumba,improvable,True
pp_nav_02276,bojamba,improvable,True
pp_nav_02277,kaeti,navigable,True
pp_nav_02278,itaueira,navigable,True
pp_nav_02278,gurgueia,navigable,True
pp_nav_02279,pp_nav_02289,barrier,False
pp_nav_02279,chumuch,improvable,True
pp_nav_02279,congona,improvable,True
pp_nav_02279,pirca_pirca,improvable,True
pp_nav_02280,chumuch,barrier,True
pp_nav_02280,pirca_pirca,barrier,True
pp_nav_02281,berbela,navigable,True
pp_nav_02281,pp_nav_02292,improvable,False
pp_nav_02281,jaggas,navigable,True
pp_nav_02281,muene_puto,navigable,True
pp_nav_02281,cuilo,navigable,True
pp_nav_02282,cocamas,navigable,True
pp_nav_02282,chatuza,navigable,True
pp_nav_02282,lamas,navigable,True
pp_nav_02283,ankoro,navigable,True
pp_nav_02283,pp_nav_02286,navigable,False
pp_nav_02283,pp_nav_02291,navigable,False
pp_nav_02283,mukalombo,navigable,True
pp_nav_02283,lubile,navigable,True
pp_nav_02283,luapula,navigable,True
pp_nav_02284,pp_nav_02287,navigable,False
pp_nav_02284,itaueira,navigable,True
pp_nav_02284,gurgueia,navigable,True
pp_nav_02285,paranaidji,navigable,True
pp_nav_02285,mehin,navigable,True
pp_nav_02285,caraja,navigable,True
pp_nav_02286,pp_nav_02293,improvable,False
pp_nav_02286,mukalombo,navigable,True
pp_nav_02286,lubile,navigable,True
pp_nav_02286,luapula,navigable,True
pp_nav_02287,itaueira,navigable,True
pp_nav_02287,gurgueia,navigable,True
pp_nav_02287,manuais,navigable,True
pp_nav_02288,kerewo,navigable,True
pp_nav_02288,rumu,navigable,True
pp_nav_02289,llucho,barrier,True
pp_nav_02289,kaxa_marca,barrier,True
pp_nav_02289,pirca_pirca,barrier,True
pp_nav_02290,cocamas,improvable,True
pp_nav_02291,mukalombo,navigable,True
pp_nav_02291,luapula,navigable,True
pp_nav_02291,songye_kongo,navigable,True
pp_nav_02291,kilemba,navigable,True
pp_nav_02292,berbela,improvable,True
pp_nav_02292,jaggas,improvable,True
pp_nav_02292,sanga_kongo,improvable,True
pp_nav_02293,pp_nav_02298,improvable,False
pp_nav_02293,lubile,improvable,True
pp_nav_02293,luapula,improvable,True
pp_nav_02293,urua,improvable,True
pp_nav_02293,lusongui,improvable,True
pp_nav_02294,urama_island,navigable,False
pp_nav_02294,namau,navigable,True
pp_nav_02295,mehin,navigable,True
pp_nav_02295,caraja,navigable,True
pp_nav_02296,pp_nav_02310,navigable,False
pp_nav_02296,para,navigable,True
pp_nav_02297,jaggas,improvable,True
pp_nav_02297,sanga_kongo,improvable,True
pp_nav_02297,marimba,improvable,True
pp_nav_02297,mumbos,improvable,True
pp_nav_02297,makunda,improvable,True
pp_nav_02298,mpueto,improvable,True
pp_nav_02298,urua,improvable,True
