location_tag,development
suq_al_shuyukh,14.700
suqian,79.260
sur,16.890
sura,7.740
surab,16.980
surabaya,35.360
surame,21.080
suran,12.250
surat,58.440
suratgarh,21.240
suraz,19.280
surgut,0.000
surigao,10.060
suriig,1.340
suripa,6.580
surmali,38.230
surmene,57.360
surruque,1.990
surubiu,0.000
suruc,32.240
surui_paiter,0.000
susa,45.530
susaco,7.220
susitna,0.000
susoh,16.780
susong,54.890
susquehannock,0.000
susques,2.260
susunswe,3.150
susurluk,25.720
sutara,7.510
sutiapan,10.390
sutkent,23.580
sutnga,19.020
suttsu,0.000
sutuko,7.210
suturuoxa,0.000
suure_jaani,15.860
suwa,22.460
suwalki,25.540
suwannaphum,24.850
suwayda,37.680
suwon,50.880
suxi,29.430
suyunduk,14.500
suzdal,20.910
suzhou,28.030
suzhou_fengyang,59.160
suzhou_gansu,22.180
suzu,30.210
suzuka,39.600
suzun,3.470
sveg,13.500
svencionys,21.860
svendborg,33.250
svietlahorsk,15.870
svinort,16.430
svir,23.920
svir_beloozero,11.030
svislach,20.410
sviyazhsk,25.690
svoge,20.390
svrljig,16.260
svyatoy_nos,0.000
swansea,58.370
swarakxen,0.000
swartberg,0.030
swazi,4.180
sweetwater,0.000
swellendam,0.000
swidnica,28.030
swidwin,23.660
swiecie,33.360
swikshak,0.000
swinousjcie,49.140
swy_e,0.000
sya,14.930
syagannaax,0.000
syanno,21.320
sybaatayy,0.000
sychyovka,18.860
sycow,31.920
sydybyl,0.000
sylgy_ytar,0.000
sylhet,42.420
synya,0.000
syracuse,68.620
syrgan,0.000
sysma,6.930
systyg,4.560
sysy_meyite,0.000
syuldyukar,0.000
syun,11.270
syvlyush,24.670
szabolcs,42.960
szadek,30.510
szadzko,27.750
szamotuly,50.270
szarvas,39.250
szatmar,26.180
szczytno,13.670
szeged,47.670
szolnok,45.120
szombathely,38.880
szprotawa,29.600
szrensk,21.600
szubin,21.870
szydlowiec,18.810
t_aaku,0.000
ta_an,0.000
ta_shwe_htan,22.870
taala,0.000
taant_a,0.000
taaqtam,0.000
taatiilaaq,0.000
tabaga,0.000
tabajara,0.040
tabalah,21.810
tabarida,18.790
tabarka,18.740
tabas_al_tamr,13.620
tabas_al_unnab,13.210
tabasokwia,0.000
tabelbala,11.010
tabiteuea_atoll,0.000
tablat,17.880
tabo,7.930
tabon,2.700
tabory,1.060
tabou,2.350
tabou_m,14.940
tabqah,28.260
tabriz,31.320
tabuaeran,0.000
tabuk_arabia,16.930
tabukan,15.570
tabynsky,10.690
tacambaro,11.700
tacariju,0.000
tacatacaru,0.000
tacehubana,8.000
tachi,0.190
tachibana,86.420
tachira,0.000
tachov,46.700
tacna,9.840
tacshic,0.000
tacuane,11.160
tacunga,14.580
tada,19.550
tadbaba,6.140
tadjoura,2.010
tadla,23.510
tadlyeoan,0.000
tadmekka,7.000
tadmur,16.910
tado,10.350
tado_colombia,5.540
tadoule,0.000
tadoussac,1.500
taegu,54.330
taenga_atoll,0.000
tafedna,11.610
tafraout,11.500
tafresh,19.580
taft,13.820
taga,28.130
taganrog,10.110
tagata,27.360
tagatay,12.780
tagawa,37.000
taghaza,7.540
taghit,11.410
taghjijt,7.130
tagin,23.240
tagloc,14.670
tagmadert,16.640
tagmo_lingkha,1.000
tagotoka,0.000
tagudin,10.160
tagula,0.000
tahamies,6.660
tahanea_atoll,0.000
tahe,9.500
tahejoc,7.630
tahert,16.640
tahiltyn_khotgot,0.070
tahiti,0.000
tahkeeosteh,0.000
tahna,32.820
tahoua,14.050
tahquamenon,0.000
tahuunde,2.240
taif,11.610
taigong,29.410
taigu,47.120
taihe,92.430
taihe_dali,32.400
taihe_taihe,56.240
taihu,37.890
taikang,83.590
taining,42.680
taipengruodong,39.180
taiping,27.730
taiping_jiangzhou,67.930
taiping_ningguo,30.180
taipingzhuang,27.880
taita,6.240
taivalkoski,1.020
taixing,63.860
taizhou,30.800
taizhou_jurchen,22.110
taizz,19.800
tajpur,52.710
tak,23.760
tak_elam,0.000
taka,30.240
taka_atoll,0.000
takai,29.450
takaichi,32.910
takaki,24.720
takakusa,24.600
takalak,0.000
takalako,0.000
takam,26.970
takana,1.050
takano,21.380
takaoka,22.700
takaroa_atoll,0.000
takashima,27.900
takassaba,11.830
takata,23.890
takawng,25.940
takbanuao,26.000
takden,1.070
takedda,7.250
takestan,31.050
takhilyn,2.000
takhir,4.800
takht_e_soleyman,23.440
takhtoyamsk,0.000
taki,29.960
takitudu,26.050
takla,0.000
taklung,11.500
takopaya,4.150
taksimo,0.000
takspaslama,0.000
taktsang,24.670
takua_pa,16.020
takuru_puku,3.120
takutu,6.040
takwata,2.000
tal_afar,16.450
tala,0.000
tala_kyuyel,0.000
tala_mugongo,0.000
tala_mx,47.360
talacogon,13.100
talaha,25.980
talaikhan_ata,7.000
talak_burma,16.990
talaky,1.210
talalakh,0.000
talampaya,6.000
talang,28.530
talang_mamak,22.670
talanga,17.710
talarn,16.870
talas,19.170
talata_mafara,26.220
talavera_de_la_reina,36.250
taleqan,23.480
taliabu,16.090
talibon,13.580
taliepacana,3.120
talikota,39.250
talimachusi,4.490
talimeco,3.480
talisi,3.410
talitsa,5.280
talitsa_yelets,11.410
taliwang,17.100
talkhir,27.030
tallinn,29.820
talman_boorj,6.220
talmas_ata,9.170
talmont,61.810
talok,30.820
talovka,0.000
talowski,0.000
taluhe,10.090
talwandi,62.130
tam_dai,35.350
tama,70.330
tamacine,9.190
tamaki,8.000
tamalameque,10.470
tamambo,0.000
taman,15.550
tamana,33.540
tamaraceite,1.190
tamaroa,8.240
tamathli,1.120
tamaulipeco,5.780
tamazaghrane,47.030
tamazula,7.610
tamba,3.350
tamba_ambriz,0.000
tambaga,18.210
tamberias,7.000
tambov,19.660
tambura,9.740
tambusai,20.630
tamdegost,17.430
tamdoult,8.520
tamdy,13.260
tame,9.320
tamentfoust,32.660
tamiang,21.680
tamluk,29.670
tammisha,16.050
tamna,35.210
tamoio,0.000
tampacal,6.210
tampo,5.160
tampruns,0.000
tampu_machay,9.670
tamrah,17.340
tamsabulag,2.720
tamsweg,42.630
tamtoc,31.730
tamu,23.900
tamura,22.870
tamworth,57.200
tana,12.510
tanabi,0.000
tanacross,0.000
tanah_putih,22.060
tanahun,28.320
tanakteuk,0.000
tanalelti,0.000
tanalyk,15.280
tanana,0.000
tancarville,68.990
tanchang,24.190
tanchaycha,21.640
tancheng,88.140
tancitaro,11.470
tanda,30.870
tandang_sari,11.160
tandil,0.060
tandur,32.450
tanga,9.790
tangamanga,17.240
tangasootack,0.000
tangcheng,34.420
tangdan,30.860
tangga,0.000
tanghe,48.670
tangier,44.180
tangipahoa,3.360
tangir,47.680
tangkhay,0.000
tangkya,16.720
tangxian,35.960
tangxing,23.010
tangyi,69.540
tangyin,56.450
tanhacu,0.000
tanico,5.340
tanimuu,10.190
tanjay,10.230
tanjin,50.780
tanjung_balai,29.110
tanjung_palas,13.690
tanjungpinang,21.670
tanjungpura,18.810
tanjungpuri,15.710
tank,34.880
tankular,6.540
tankwa,0.000
tanna,0.000
tanomah,9.820
tansen,33.510
tansyk,16.820
tantan,13.730
tantaricuy,3.010
tanumah,17.330
tanwakanwakaghe,8.120
taokas,34.410
taolambiby,5.830
taoondewake,0.000
taoudenni,7.500
taourirt,18.170
taovaya,11.340
taowen,10.500
taoyuan,45.910
taoyuan_huaian,81.310
tapaje,1.520
tapajo,0.000
tapaktuan,15.350
tapalquen,5.030
tapani,2.000
tapeba,0.000
tapes,3.050
tapiete,0.000
tapirape,0.000
taplejung,24.470
tapo,0.000
taposa,3.030
tappahanna,2.000
tappan,0.000
tapqaq,0.000
tapu_tuitn,1.000
tapuia,0.000
tapuios,0.000
tapuitapera,0.000
tapuy,0.000
taquara,0.000
taquarucu,1.150
tara,0.100
taragui,1.030
tarakan,13.140
tarakanda,50.470
taramakau,0.000
taranagar,19.100
tarankol,20.730
taranto,74.480
tarapaca,3.100
tararua,0.000
tarascon,71.000
tarasp,20.530
tarawa_atoll,0.000
tarazona,47.450
tarbeevka,13.280
tarbes,63.260
tarczyn,29.390
targabatay,12.480
targim,14.410
targoviste,39.710
targoviste_BUL,30.430
targu_bengai,24.230
targu_jiu,21.190
targu_lapusnei,21.900
targu_mures,32.330
targu_neamt,18.170
targu_trotus,14.030
targul_saratii,29.290
tarhasi,42.300
tarhuna,23.190
tariaca,3.650
tarifa,37.650
tarija,0.000
tarim,6.000
tarinkot,25.820
tarki,18.990
tarmatambo,3.470
tarna,2.500
tarnogsky_gorodok,9.220
tarnovo,38.270
tarnow,37.070
tarntanya,0.000
tarom,12.570
taroudant,19.130
tarragona,38.040
tarrana,50.970
tarrega,37.970
tarsus,59.220
tartas,30.240
tartu,22.250
tartus,58.550
tarung,24.770
tarusa,24.740
tarvagatai,8.980
tas_kichu,7.480
tas_yuryakh,0.000
tases,17.060
taseyevo,0.000
tashigang,3.500
taskala,3.510
taskayevo,0.000
taskopru,38.350
tastil,3.050
tasty,14.250
tasuktul,17.850
tata,45.020
tata_MOR,8.980
tatahuitalpan,17.050
tatal,2.040
tatama,1.160
tatamagouche,1.250
tataouine,12.330
tatarskaya_tesyu,0.000
tatartup,20.720
tatau,16.100
tatev,12.040
tathlith,23.240
tatinnai,0.000
tatrang,13.200
tatsan,0.000
tatsinskaya,5.780
tattaguine,5.530
tatvan,13.960
tatyshly,6.080
taubate,0.120
tauberbischofsheim,61.920
taubonto,21.650
tauihu,0.000
tauisk,0.000
taunat,17.890
taung,0.000
taunga_tauranga_atoll,0.000
taungataki_atoll,0.000
taungdwingyi,25.450
taunggyi,26.810
taungoo,30.170
taungup,17.630
taungurung,0.000
taunton,58.240
tauraba,2.500
taurage,16.600
tauramena,8.650
tauranga,4.750
tavan,7.920
tavan_tolgoi,0.070
tavaputs,0.000
tavas,28.870
tavashay,0.000
tavastehus,4.960
tavayveem,0.000
tavdinsky_sloboda,0.000
taveewach,0.000
taveuni,0.000
tavira,32.570
taviwac,0.000
tavoy,16.910
tavrenga,9.040
tavsanli,59.160
tawahka,8.380
tawakoni,10.420
tawalimni,6.700
tawande,0.000
tawang,18.390
tawatinaw,0.000
tawau,13.080
tawehash,8.010
taweisha,10.450
tawokser,0.000
tawurgha,13.410
taximaroa,26.380
tayabas,13.900
tayaccasa,9.360
tayan,19.540
taybah,13.150
tayga,0.000
tayma,3.220
taymylyr,0.000
tayoltita,6.400
taytay,10.040
tayxlama,0.000
taza,18.690
tazewell,0.070
tazin,0.000
tazirbu,9.000
taznakht,6.060
tazroute,26.380
tazzarine,24.540
tbilisi,62.180
tbilisskaya,12.910
tboli,9.120
tboung_khmum,23.530
tcha_shka_ozhaye,6.040
tchafolonguta,0.210
tchakashapug,0.000
tchan_sansan,6.040
tchankasndata,10.310
tchesha,5.120
tchikunga,1.050
tchitogama,0.000
tchokana,8.160
tchoukafala,3.250
tconsiep,0.000
tczew,37.900
te_tai_aorere,0.000
te_tairawhiti,0.000
teayotlan,16.250
tebang,3.100
tebessa,11.940
tebourba,65.120
tecalco,42.680
tecamachalco,14.650
techamutete,7.370
techiman,3.190
tecka,0.000
tecklenburg,36.410
tecoanapa,27.230
tecohtzincalpan,9.970
tecozautla,22.350
tecpan,14.190
tecuci,20.460
tede,11.540
tedei,0.000
tedelles,18.910
tedim,18.380
tednest,10.720
tedote,1.580
teel,0.000
teem,0.000
teewinot,0.000
tefelfelt,32.200
tefeyak,3.040
tegal,28.260
tegeget,25.950
tegelspit,0.000
tegen,0.000
tegina,15.410
tegninateo,3.400
teguise,13.330
tegyulte,0.000
tehcha,8.850
tehotihuacan,18.200
tehri,40.240
tehua,2.220
tehuacan,11.990
tehuantepec,34.620
teiehonwahkhkwatha,2.000
teionontatatie,4.000
tejend,19.220
tekabket,13.160
tekahionhake,1.000
tekeli,11.500
tekman,22.180
tekouch,31.410
tekro,5.000
telantunich,10.690
telavi,45.070
tele_nugar,0.000
telemba,1.020
telen,13.070
telha,0.000
teliagarhi,59.990
teligol,5.280
tellico,2.610
telmen,5.310
teloloapan,9.200
teltow,53.330
teluk_melano,16.630
temagami,0.000
temascaltepec,6.820
temasek,26.970
tembesha,11.940
tembesi,17.860
tembue,5.710
temir,8.380
temir_baba,9.140
temirkhan_shura,16.180
temirlik,8.550
temiscamie,0.000
temiscamingue,2.000
temiscouata,2.000
temnikov,16.610
tempiopausania,41.310
templin,54.200
temsamane,12.670
tenamaxtlan,17.240
tenamitl,16.410
tenasserim,19.230
tenawa,13.390
tencoa,5.460
tende,7.330
tendukheda,44.900
tendziogala,17.620
tenenkou,7.430
tenes,19.890
tengapani,32.070
tengchen,8.560
tengchong,22.550
tengdong,47.790
tenggarong,13.220
tenggulang,19.100
tengiz,10.710
tengrela,12.820
tengxian,77.150
teniky,6.910
tenkasi,24.400
tenkeli,0.000
tenki,0.000
tenkodogo,16.820
tenochtitlan,51.460
tensas,4.250
tenteksor,7.480
tenut,0.000
teocak,36.830
teotenanco,23.790
teotitlan,10.890
teozacualco,8.480
tepactitlan,19.390
tepecan,1.760
tepecoacuilco,11.410
tepehuan,3.440
tepeticpac,24.370
tepexi,18.800
tepeyacac,16.150
tepeyahualco,17.890
tepla,43.950
teply_klyuch,0.000
teplyk,21.820
tepotahal,0.200
teqali,10.640
tequemapo,0.000
tequesta,0.000
tera,17.250
teramo,60.500
terbi,0.080
terbuny,15.650
terbyas,0.000
tercan,38.470
tere,0.650
terebovlia,24.250
terek,16.980
terekli_mekteb,6.950
terekti,8.860
terena,0.000
tereshka,16.720
tereshkovichy,19.320
terme,73.480
termez,16.300
termini,58.170
ternate,18.390
ternivka,9.810
ternopil,23.030
terracina,54.460
terralba,43.930
terranova_pausania,57.110
terranovasic,78.260
terrassa,26.720
terrest,14.710
teruel,36.820
tervenichi,9.130
tes,0.000
tescuntee,5.500
tesechoacan,16.590
tesenei,10.180
teshevka,18.240
teshio,0.830
tesin,31.330
tesinigh,3.000
teslin_trail,0.000
teso,9.000
tesov,11.260
tessala,19.580
tessawa,18.760
tessit,9.050
tessuialluk,0.000
tetamekanch,4.060
tete,1.580
tetela,8.360
tetela_boa,2.290
tetellan,8.970
tetepisca,0.000
tethul,0.000
tetioneshohon,1.000
tetlin,0.000
tetouan,22.680
tetovo,22.080
tetrino,0.000
tetyushi,25.550
tetzapotitlan,11.450
tetzcoco,27.890
teulinchan,5.690
teutila,20.870
tevsh_uul,0.000
tewaukon,10.010
teweh,18.570
tewo,24.000
texiguat,8.010
texistepec,29.350
teya,0.000
teyas,4.020
teypana,3.570
teyuna,2.010
tezerghe,10.700
teziutlan,15.400
tezoatega,11.150
tezpur,40.460
tha_anne,0.000
tha_tong,19.210
thaba_bosiu,0.600
thaba_nchu,0.000
thada,17.980
thadij,9.550
thadiq,11.390
thagaste,14.700
thagia,18.380
thahnawate,3.000
thai_binh,41.480
thai_nguyen,32.320
thakhek,17.110
thal_daman,37.830
thala,16.860
thalang,21.630
thalanyji,0.000
thalassery,28.540
thalisain,32.560
thalner,47.110
thammarat,21.800
than_u_ge,2.190
thandaunggyi,23.440
thandwe,16.610
thanesar,66.050
thang_long,51.680
thanh_hoa,28.170
thanjavur,72.010
thanlyin,29.020
thantlang,17.550
thaolintoa,0.000
tharawal,0.000
tharrawaddy,32.030
tharrgari,0.000
thasos,18.370
that_nguyen,23.790
that_phanom,22.200
thaton,26.470
thatta,43.250
thaua,0.000
thaungdut,26.560
thawe,45.850
thayet,25.860
thayetchaung,17.030
the_hague,23.160
theakeiki,5.380
thebes,30.170
thembelihle,0.000
thembu,0.000
theodoro,14.410
thessaloniki,32.410
thetford,40.160
thien_quan,21.600
thien_truong,44.050
thiers,33.190
thiesi,50.320
thiladhunmathi_atoll,21.250
thilane_hot_ine,0.000
thilogne,3.170
thimpu,16.510
thingvellir,27.680
thionville,51.340
thiruvananthapuram,25.610
thisted,31.360
thiviers,57.850
thlewiaza,0.000
tho,16.750
tho_hoang,16.310
thoa,0.000
thoire,41.150
thondi,32.330
thoothukudi,32.510
thouars,60.740
thoubal,26.200
thoulakhom,19.280
thrissur,26.840
thu_vat,23.830
thuan_binh,24.860
thuan_chau,20.510
thubun,0.000
thula,14.440
thulamela,3.580
thumilki,7.340
thun,37.870
thung_arra,4.000
thung_samrit,24.250
thung_yang,18.980
thurrawal,0.000
thurso,64.540
thutade,0.000
thuy_vi,25.700
tianchang,52.900
tiancheng,24.560
tianping,27.070
tiantai,31.880
tianzhou,36.740
tianzhu,36.040
tiaoxian,68.270
tiatiki,5.430
tibati,0.000
ticamaya,12.880
tichit,7.020
tickanwatic,10.240
ticonderoga,0.000
tidah,37.900
tidee,0.000
tidjikja,5.090
tidni,0.000
tidore,16.010
tidsi,16.890
tiebele,25.460
tiel,65.930
tieling,34.150
tierp,23.750
tiete,0.000
tiffech,25.010
tifu,15.010
tighina,33.340
tigil,0.000
tignere,0.000
tignish,1.000
tih_go_tel,2.570
tijis,27.950
tijuco,1.060
tikehau_atoll,0.000
tikenliq,11.910
tikhvin,10.180
tikigaksuagusik,0.000
tikrit,25.230
tiksi,0.000
tila,4.220
tilala,6.330
tilcara,11.070
tilda,45.330
tilichiki,0.000
tilijais,3.430
tillamook,0.750
tillantonco,8.190
tilsit,26.340
tim_samarkand,16.340
timana,1.850
timaru,1.000
timbedra,9.090
timbiqui,6.830
timbira,0.000
timbisha,0.000
timbo,3.210
timbu,6.580
timbuktu,12.220
timergara,22.410
timimoun,11.000
timisoara,44.600
timkino,0.000
timucua,7.830
tinago,13.210
tinainu,0.000
tinapihuaya,5.050
tinco,23.480
tinde,4.040
tindi,12.000
tindirma,12.010
tindouf,11.270
tineo,17.470
tingkip,23.300
tinguindin,13.730
tingvalla,32.570
tinjar,15.110
tinmel,10.000
tinnaya,0.000
tinnis,28.220
tinputz,0.000
tintingue,0.080
tionaga,2.000
tionesta,0.000
tiotoren,3.000
tiou,3.010
tiout,13.190
tipanuk,0.000
tipatikka,0.000
tipinuwak,0.000
tippecanoe,3.080
tipperary,20.280
tipsinah,8.020
tirana,20.320
tirato,0.000
tire,44.460
tirekka,8.820
tirgua,6.450
tiri,0.000
tiripetio,10.350
tirkong,8.030
tirschenreuth,49.450
tiruccirapalli,38.700
tirukoilur,38.670
tirunelveli,34.670
tirupati,19.850
tiruppur,30.280
tiruvannamalai,32.980
tis_reka,0.000
tissamaharama,20.670
tissemsilt,18.280
tissint,8.000
tit,30.520
tit_ary,0.000
tit_ebya,0.000
titaga,0.000
titel,42.100
titimani,26.270
titsimin,13.980
tittabawassee,3.020
tiva,8.570
tivaouane,7.110
tiveden,16.180
tivoli,54.760
tiwal,3.060
tiwanaku,36.720
tiwi,0.000
tixchel,17.070
tixi,28.420
tixmul,2.510
tixtla,4.450
tiyuh_tuha,23.110
tizatlan,22.250
tizgane,15.570
tiznit,14.750
tizounine,10.930
tizu,22.970
tjake,0.000
tjimba,0.000
tjungundji,0.000
tjust,26.170
tk_emlups,0.000
tkaronto,2.250
tl_azt_en,0.000
tl_esqox,0.000
tl_etinqox_t_in,0.000
tlacalahuastla,20.760
tlachco,6.760
tlachquiauhco,8.210
tlacolula,8.710
tlacopan,38.170
tlacotlalpan,43.910
tlacuitlapan,11.280
tlalpan,8.970
tlalpujahua,21.610
tlamazolan,11.080
tlapacoya,10.350
tlapacoyan,20.300
tlapan,6.450
tlatlasikwala,0.000
tlatlauquitepec,14.100
tlaxomulco,39.060
tlayolan,14.410
tlazazalca,21.290
tlazcozauhtitlan,8.550
tlemcen,31.020
tlokyhan,0.000
tmimi,16.390
tmogvi,25.420
to_aheedliinii,0.000
toa,4.620
toamasina,0.000
toara,5.070
toaripi,2.210
toau_atoll,0.000
tobog,9.010
tobolsk,0.000
tobruk,19.550
tocaima,21.880
tocantis,0.000
tocaste,4.790
tochpan,7.900
tochtepec,31.710
tocopilla,3.000
todgha,15.200
todi,67.670
toedokado,0.000
toek_khmau,15.940
tofte,2.500
toggenburg,46.390
togiaq,0.000
tohickon,3.030
toho,11.320
tohome,3.380
tohono_oodham,3.550
tojo,15.160
tok,10.500
tokachi,0.000
tokat,34.470
tokchen,5.500
tokhomo,0.000
toki,30.120
tokichan,0.000
tokkuzak,13.930
tokkuztara,13.610
tokma,0.000
tokmak,5.490
tokoro,0.000
tokoto,6.710
tokrau,7.690
toksovo,16.500
toksun,3.140
tokuma,0.000
tokunoshima,12.080
toledo,47.170
tolekskoe,14.870
tolga,11.080
toli,8.800
toli_toli,16.860
toliara,1.530
toling,8.500
tollan,27.860
tollantzinco,20.850
tollin,0.000
tollohcan,54.450
tolmezzo,25.330
tolmin,16.700
tolna,43.780
tolomako,0.000
tolombon,6.090
tolosa,22.210
tolz,41.370
tom,13.780
tomakivka,15.650
tomamae,0.000
tomar,31.930
tomarza,24.950
tomata,22.600
tomatlan,17.220
tombigbee,3.390
tombigby,3.610
tome,30.330
tomelloso,32.290
tomina,9.150
tomini,16.710
tommeginne,0.000
tommot,0.000
tompo,0.000
tomsk,0.000
tomtor,0.000
tonala,65.330
tonala_chiapas,11.520
tonala_coatzacoalco,18.210
tonameca,29.950
tonami,31.860
tonbridge,56.440
tonder,35.940
tondibi,9.550
tondikandia,11.500
tondo,30.670
tondzaosha,0.000
tone,23.680
tonekabon,28.340
tong_talun,16.100
tongan,69.340
tongan_lijiang,21.500
tongareva,0.000
tongatapu,0.000
tongbai,41.790
tongcheng_anqing,43.060
tongcheng_wuchang,38.950
tongcheon,35.060
tongchuan_dazhou,31.980
tongdao,27.680
tongdao_rongzhou,21.240
tongdi,65.090
tonggu,26.590
tonggu_liping,31.860
tongguan_tongchuan,31.330
tongguan_yuanjiang,28.010
tonghai,29.400
tongjiang,27.460
tongle,22.690
tongliang,45.230
tongliao,29.820
tongling,56.800
tonglu,33.420
tongren,34.480
tongshan,33.160
tongue,54.020
tongulakh,0.000
tonguo,0.000
tongwancheng,32.230
tongwe,0.000
tongwe_ambwela,4.000
tongwei,34.420
tongxu,84.600
tongzhou,44.930
toniato,3.000
tonkawa,5.200
tonle_kong,23.780
tonnerre,70.640
tonsberg,24.890
tonshayevo,18.150
tooele,0.000
toogee,0.000
toolginburra,0.000
toolse,12.190
toompahnahwach,0.000
tootinaowaziibeeng,3.000
topia,5.620
topolinoe,0.000
toponisw,0.000
topos,23.020
toquegua,9.400
tora,5.770
tora_nju,0.000
toraja,15.190
torbat_e_jam,18.080
tordesillas,34.970
torgau,87.750
torgo,0.000
torhovytsia,24.020
tormosin,9.420
tornea,10.310
toro,33.020
torom,2.000
torope,0.000
toropets,18.940
torralba,33.030
torres_novas,34.320
torres_vedras,24.650
