location_tag,building,starting_levels,cap_at_start,cap_at_reference_development,starting_ledger_people,maximum_ledger_people
zagare,flood_bunds,0,4,6,0.0,3396.3
zaghouan,flood_bunds,0,0,2,1.6,7.0
zagreb,flood_bunds,1,2,4,262.5,2291.3
zagya,flood_bunds,0,1,3,0.0,0.0
zagzuugiin_balgas,flood_bunds,0,0,2,0.0,32.3
zahuatan,flood_bunds,5,5,7,3175.6,32318.6
zain,flood_bunds,0,0,2,4.6,65.9
zainsk,flood_bunds,1,1,3,613.3,1212.8
zakho,flood_bunds,0,0,2,40.5,1169.8
zakht,flood_bunds,0,0,2,0.1,11.0
zakroczym,flood_bunds,1,2,4,424.3,1531.7
zakynthos,flood_bunds,0,0,2,1.2,7.8
zalaegerszeg,flood_bunds,3,5,7,960.7,4031.9
zalamea,flood_bunds,0,0,2,10.6,149.3
zalari,flood_bunds,0,0,2,0.0,305.8
zalau,flood_bunds,1,2,4,345.9,1679.5
zalavar,flood_bunds,1,5,7,476.8,2421.8
zalishchyky,flood_bunds,1,2,4,200.3,1828.0
zalon_taung,flood_bunds,0,1,3,88.3,2914.7
zama,flood_bunds,0,0,2,8.3,594.1
zambesia_katongo,flood_bunds,0,2,4,0.0,11937.0
zambrow,flood_bunds,0,4,6,92.4,3105.1
zamora,flood_bunds,0,0,2,268.2,549.5
zamyany,flood_bunds,0,1,3,0.7,0.7
zanatepec,flood_bunds,2,3,5,540.9,8677.7
zangchen,flood_bunds,0,0,2,0.3,32.5
zangla,flood_bunds,0,0,2,0.0,0.2
zanhuang,flood_bunds,0,1,3,16.7,145.4
zanjan,flood_bunds,0,0,0,0.1,87.2
zankor,flood_bunds,0,0,2,0.0,245.0
zanyukhcha,flood_bunds,0,0,2,0.0,203.1
zanzibar,flood_bunds,0,1,3,1.7,101.2
zaoqiang,flood_bunds,1,1,3,861.5,1947.1
zaostrovskoye,flood_bunds,0,0,2,0.0,1276.2
zaoyang,flood_bunds,0,4,6,2.1,30.3
zapaluta,flood_bunds,0,0,2,137.7,1905.3
zaplyusye,flood_bunds,0,1,3,0.0,1615.0
zara,flood_bunds,0,0,0,24.4,242.8
zara_uul,flood_bunds,0,0,0,0.0,0.6
zarafshan,flood_bunds,0,0,0,0.0,1.8
zaragoza,flood_bunds,1,1,2,317.8,390.2
zarand,flood_bunds,0,3,5,146.0,1375.5
zarand_iran,flood_bunds,0,0,0,0.3,1.1
zaranj,flood_bunds,0,0,2,0.0,0.0
zarate,flood_bunds,0,0,2,114.1,1393.4
zardab,flood_bunds,0,0,2,728.2,1617.5
zardana,flood_bunds,1,1,3,495.0,601.2
zarghun_shahr,flood_bunds,0,0,0,1.9,31.6
zarnow,flood_bunds,1,3,5,189.7,3383.3
zaroy,flood_bunds,0,3,5,93.6,2737.0
zarqan,flood_bunds,0,4,6,30.0,2675.4
zary,flood_bunds,0,2,4,9.5,376.6
zarzis,flood_bunds,0,0,0,2.8,2.8
zatec,flood_bunds,2,2,3,3021.7,5062.6
zavallia,flood_bunds,0,2,4,18.0,146.7
zavareh,flood_bunds,0,0,0,0.0,0.0
zaveh,flood_bunds,0,0,0,10.9,205.4
zavetnoye,flood_bunds,0,0,2,0.0,266.3
zavkhan,flood_bunds,0,0,0,0.0,1.3
zawiya,flood_bunds,0,1,3,4.3,59.1
zazhimchar,flood_bunds,0,3,5,0.0,2349.1
zazzau,flood_bunds,0,0,0,241.0,2057.1
zbarazh,flood_bunds,0,2,4,24.9,1842.3
zdvizhen,flood_bunds,0,2,4,39.4,1113.5
zdzitov,flood_bunds,0,5,7,4.7,2255.7
zebak,flood_bunds,0,0,2,12.7,48.9
zed,flood_bunds,0,0,0,0.0,76.4
zeila,flood_bunds,0,0,0,0.0,0.3
zeku,flood_bunds,0,0,0,0.0,0.1
zelenokumsk,flood_bunds,0,1,3,0.0,503.1
zell_am_see,flood_bunds,0,0,0,22.3,144.4
zell_am_ziller,flood_bunds,0,0,0,78.5,129.3
zelterijin,flood_bunds,0,0,2,0.0,118.7
zembe,flood_bunds,0,1,3,0.0,5006.4
zemetchino,flood_bunds,0,1,3,9.6,1028.8
zemlungrad,flood_bunds,0,0,0,62.5,206.7
zemlyansk,flood_bunds,0,1,3,2.3,587.2
zemplin,flood_bunds,3,4,5,1393.3,3746.2
zempoala,flood_bunds,0,0,2,128.0,1300.0
zemukh,flood_bunds,0,0,2,879.0,1676.7
zengkou,flood_bunds,0,0,2,17.5,766.2
zenica,flood_bunds,0,2,4,4.1,337.2
zenina,flood_bunds,0,0,0,0.1,2.3
zenta,flood_bunds,3,5,7,1012.9,2781.6
zenues,flood_bunds,0,1,3,24.9,878.1
zenzevatka,flood_bunds,0,1,3,0.0,319.6
zerbst,flood_bunds,5,5,6,4587.1,4587.3
zetounion,flood_bunds,0,0,2,0.5,255.5
zeven,flood_bunds,2,2,3,828.1,7509.8
zgierz,flood_bunds,1,4,6,270.2,3453.3
zhabny,flood_bunds,0,1,3,13.9,1393.8
zhaksy_karasay,flood_bunds,0,0,2,0.0,0.1
zhalauly,flood_bunds,0,2,4,28.2,343.4
zhaldama,flood_bunds,0,1,3,18.9,312.9
zhalong,flood_bunds,4,4,6,1318.5,10237.1
zhamankul,flood_bunds,0,0,0,0.0,36.8
zhamshy,flood_bunds,0,0,0,0.0,0.2
zhanaarka,flood_bunds,0,0,0,0.0,51.7
zhanchuan,flood_bunds,0,3,5,6.0,110.6
zhanggu,flood_bunds,0,0,2,2.0,25.9
zhangming,flood_bunds,0,0,2,19.3,300.6
zhangping,flood_bunds,0,1,3,11.9,166.7
zhangpu,flood_bunds,0,1,3,35.4,362.2
zhangqiu,flood_bunds,4,5,6,2188.3,4063.0
zhangsanying,flood_bunds,0,0,2,0.0,130.0
zhangxian,flood_bunds,0,0,0,0.0,33.2
zhangzi,flood_bunds,0,0,0,118.9,163.5
zhanhe,flood_bunds,0,0,2,0.0,1254.0
zhanhua,flood_bunds,2,5,6,1195.8,6845.9
zhanybek,flood_bunds,0,1,3,0.0,68.1
zhanyi,flood_bunds,0,1,3,55.4,202.1
zhaoan,flood_bunds,0,1,3,124.5,791.9
zhaoban,flood_bunds,0,1,3,1.9,290.0
zhaohua,flood_bunds,0,0,2,10.5,143.2
zhaoxin,flood_bunds,0,7,8,110.8,310.5
zhaoyuan,flood_bunds,1,4,6,565.5,2800.4
zhaozhou_jurchen,flood_bunds,4,4,6,4520.3,12272.0
zharkhan,flood_bunds,0,0,2,0.0,35.8
zharkol,flood_bunds,0,2,4,124.2,1110.6
zharzhan,flood_bunds,0,1,3,0.0,0.0
zhatai,flood_bunds,0,1,3,0.0,0.0
zhaushikumtobe,flood_bunds,0,0,2,119.4,283.7
zhebariki_khaya,flood_bunds,0,0,2,0.0,0.0
zhecheng,flood_bunds,1,2,3,743.9,2442.8
zhehai,flood_bunds,0,1,3,2.4,189.1
zhehong,flood_bunds,0,0,0,43.8,206.5
zhekdeliq,flood_bunds,0,0,0,0.0,0.0
zheledian,flood_bunds,0,0,0,14.0,181.7
zhelezin,flood_bunds,0,2,4,27.3,425.8
zhemgang,flood_bunds,0,1,3,6.0,1553.9
zhenan,flood_bunds,0,0,0,0.0,217.9
zhenan_guishun,flood_bunds,0,0,2,1.0,132.0
zhending,flood_bunds,2,2,3,1776.5,4334.6
zhenfeng,flood_bunds,0,0,2,32.1,567.9
zhengan,flood_bunds,0,0,2,5.7,1993.7
zhengcheng,flood_bunds,0,5,7,54.2,624.3
zhenghe,flood_bunds,0,1,3,3.9,234.4
zhengjiatun,flood_bunds,1,1,3,240.5,3830.1
zhengping,flood_bunds,2,2,3,779.2,1699.0
zhenkang,flood_bunds,0,1,3,2.7,213.4
zhennan,flood_bunds,0,1,3,38.9,184.0
zhenning,flood_bunds,0,0,2,189.7,1278.5
zhenning_qingyang,flood_bunds,0,1,3,0.0,80.6
zhenping,flood_bunds,0,1,3,19.5,232.2
zhenrong,flood_bunds,0,0,0,0.6,38.7
zhenwu,flood_bunds,0,0,0,1.5,562.1
zhenxi,flood_bunds,0,0,2,1.0,471.2
zhenxi_lizhou,flood_bunds,0,0,2,2.1,123.7
zhenyang,flood_bunds,5,5,6,2328.6,8338.9
zhenyuan,flood_bunds,0,1,3,0.4,249.0
zhenyuan_sizhou,flood_bunds,0,0,0,132.1,620.9
zhenzhou,flood_bunds,0,0,2,0.5,1646.4
zherdevka,flood_bunds,0,1,3,9.1,820.4
zherkorgan,flood_bunds,0,0,2,4.7,282.7
zheshart,flood_bunds,0,0,2,0.0,760.1
zhetykol,flood_bunds,0,1,3,3.1,107.4
zhigalovo,flood_bunds,0,0,2,0.0,243.0
zhigu,flood_bunds,5,5,6,4201.0,8886.1
zhijiang,flood_bunds,2,7,8,807.5,3723.6
zhijin,flood_bunds,0,0,2,49.2,856.7
zhilinda,flood_bunds,0,0,2,0.0,0.0
zhishan,flood_bunds,0,0,2,0.4,50.2
zhizhets,flood_bunds,0,1,3,37.4,1400.3
zhiziluo,flood_bunds,0,0,2,11.5,67.8
zhob,flood_bunds,0,0,0,12.6,557.1
zhokha,flood_bunds,0,0,2,2.5,36.4
zhongbu,flood_bunds,0,0,0,18.9,124.9
zhongdu,flood_bunds,0,1,3,28.9,96.8
zhongjiang,flood_bunds,0,1,3,33.1,172.2
zhongkar,flood_bunds,0,1,3,4.0,1228.1
zhongli,flood_bunds,0,7,8,253.5,759.2
zhongling,flood_bunds,0,0,2,7.6,70.0
zhonglu,flood_bunds,0,0,0,4.3,1265.6
zhongmu,flood_bunds,5,5,6,4366.6,7970.9
zhongxiang,flood_bunds,0,4,6,17.3,662.5
zhouzhi,flood_bunds,1,1,3,297.2,1414.5
zhovkva,flood_bunds,1,2,4,159.1,3331.8
zhuanghe,flood_bunds,1,1,3,228.5,2067.4
zhuanglang,flood_bunds,0,0,0,0.2,16.5
zhuban_ana,flood_bunds,0,1,3,0.0,135.4
zhucheng,flood_bunds,4,4,5,2118.5,3270.2
zhugao,flood_bunds,7,7,8,3686.8,12153.6
zhuji,flood_bunds,0,4,6,178.8,1273.2
zhulino,flood_bunds,0,1,3,6.3,1265.2
zhuluo,flood_bunds,0,0,2,9.7,81.2
zhushan,flood_bunds,0,1,3,0.3,47.1
zhuxi,flood_bunds,0,1,3,0.0,106.3
zhuyang,flood_bunds,0,0,0,0.0,127.7
zhydachiv,flood_bunds,1,1,3,389.0,3706.4
zhympity,flood_bunds,0,0,2,0.0,23.3
zhytkavichy,flood_bunds,1,4,6,236.8,2230.1
zhytomyr,flood_bunds,1,1,3,222.8,2192.5
zica,flood_bunds,1,2,4,150.8,1668.0
zichuan,flood_bunds,2,2,3,847.2,2576.0
ziebice,flood_bunds,0,2,4,18.5,3240.8
ziegenhain,flood_bunds,2,2,3,685.0,1560.2
zielona_gora,flood_bunds,1,3,5,226.0,700.8
zigui,flood_bunds,0,1,3,0.0,155.3
zigula,flood_bunds,0,0,2,11.4,407.0
zihuatlan,flood_bunds,1,1,3,202.3,1773.9
zile,flood_bunds,0,0,2,127.0,351.3
zilina,flood_bunds,0,1,3,136.6,1075.5
zimapan,flood_bunds,0,0,2,50.2,148.5
zimba,flood_bunds,0,1,3,6.6,480.1
zimnicea,flood_bunds,1,5,7,364.6,2344.0
zimnyatsky,flood_bunds,0,1,3,0.0,540.4
zinacantan,flood_bunds,0,0,0,8.9,740.8
zinapecuaro,flood_bunds,0,0,0,519.2,1685.4
zinder,flood_bunds,0,0,0,0.2,18.3
zinjanja,flood_bunds,0,0,0,0.0,106.5
zinjibar,flood_bunds,0,0,0,6.3,12.5
ziqwala,flood_bunds,0,0,2,39.6,2232.8
ziro,flood_bunds,0,1,3,0.2,1366.7
ziryanka,flood_bunds,0,3,5,0.0,0.0
zitong,flood_bunds,0,0,2,16.6,167.0
zittau,flood_bunds,1,1,3,2006.8,5763.0
ziul_zkan,flood_bunds,0,0,2,0.0,98.4
zixian,flood_bunds,0,4,5,5.5,13.9
ziyang,flood_bunds,2,2,3,1081.1,3448.0
ziyang_xingan,flood_bunds,0,1,3,0.0,111.2
ziyang_zizhong,flood_bunds,0,4,5,0.0,0.0
zizhou,flood_bunds,0,0,2,20.1,984.4
zlatoust,flood_bunds,0,0,2,0.0,404.2
zliten,flood_bunds,0,1,3,5.6,36.4
zlotoryja,flood_bunds,0,2,4,155.8,1745.2
zlotow,flood_bunds,1,1,3,173.8,839.6
zmeinogorsk,flood_bunds,0,1,3,0.1,764.0
zmiiv,flood_bunds,0,1,3,17.7,1062.0
znamenskoye,flood_bunds,0,0,0,1.4,1101.9
znin,flood_bunds,0,4,6,3.3,3396.5
znobov,flood_bunds,0,1,3,59.2,1337.9
znojmo,flood_bunds,4,5,6,2018.9,5462.1
zoe,flood_bunds,0,4,6,0.0,6017.4
zogno,flood_bunds,0,0,0,1.7,832.8
zohan,flood_bunds,0,0,0,0.0,18.3
zolotari,flood_bunds,0,2,4,0.0,246.4
zolotiinka,flood_bunds,0,0,2,0.0,0.0
zolotkovo,flood_bunds,0,3,5,1.9,1408.1
zolotonosha,flood_bunds,1,1,3,202.1,1326.3
zombodze,flood_bunds,0,1,3,0.0,279.5
zomin,flood_bunds,0,4,6,0.0,2199.5
zompanco,flood_bunds,0,1,3,6.8,571.2
zonda,flood_bunds,0,0,2,0.0,267.6
zondoma,flood_bunds,0,1,3,2.7,1433.0
zongolica,flood_bunds,0,0,0,32.1,4381.1
zongyang,flood_bunds,0,7,8,17.3,909.1
zorgho,flood_bunds,0,1,3,14.1,606.8
zorita,flood_bunds,0,0,0,78.6,237.7
zossen,flood_bunds,2,5,6,808.9,1235.8
zouping,flood_bunds,6,6,7,2760.3,9807.2
zouxian,flood_bunds,2,2,3,2961.9,3575.5
zozan,flood_bunds,0,0,0,0.2,41.2
zuba,flood_bunds,0,0,2,1.0,239.2
zubova_polyana,flood_bunds,0,1,3,17.6,1413.8
zubtsov,flood_bunds,0,1,3,66.0,1380.6
zuera,flood_bunds,0,0,2,70.9,133.6
zula,flood_bunds,0,1,3,0.0,62.1
zula_michoacan,flood_bunds,2,2,4,3431.5,5010.7
zumbo,flood_bunds,0,1,3,4.5,1819.1
zunhua,flood_bunds,0,1,3,168.3,628.0
zuokeng,flood_bunds,0,0,0,10.5,241.3
zuosuo,flood_bunds,0,0,2,0.0,198.2
zurich,flood_bunds,0,2,3,153.1,3443.3
zurmang_namgyaltse,flood_bunds,0,0,2,0.0,1.8
zuru,flood_bunds,0,0,2,0.6,438.8
zutphen,flood_bunds,1,5,7,507.2,15026.6
zuun_garyn_gobi,flood_bunds,0,0,0,0.0,0.0
zuwarah,flood_bunds,0,0,0,3.7,19.7
zuwayr,flood_bunds,0,0,2,197.1,230.3
zvenigorod,flood_bunds,1,4,6,202.8,2895.5
zvenihorod_siverskyi,flood_bunds,1,1,3,340.3,1325.2
zvenyhorod,flood_bunds,0,2,4,62.0,2863.6
zvenyhorodka,flood_bunds,0,2,4,8.7,931.7
zvipadze,flood_bunds,0,1,3,0.0,415.0
zvolen,flood_bunds,1,1,3,216.9,676.4
zvongombe,flood_bunds,0,0,0,0.0,558.0
zweibrucken,flood_bunds,1,1,3,280.9,595.7
zwettl,flood_bunds,0,0,0,146.7,1238.9
zwickau,flood_bunds,1,1,3,2307.5,5212.8
zwolen,flood_bunds,1,1,3,573.0,1666.3
zwolle,flood_bunds,1,5,7,240.2,16182.9
zyryan,flood_bunds,0,1,3,0.0,403.3
zywiec,flood_bunds,0,1,3,92.1,1332.7
zyyn_tar_nuur,flood_bunds,0,0,0,0.0,46.8
a_keis,field_drainage,0,0,0,0.0,0.1
a_taw_bun_kut_en,field_drainage,0,0,0,0.0,207.0
aa_kw,field_drainage,0,0,0,0.0,133.7
aabenraa,field_drainage,8,8,10,6118.2,10499.6
aaboukingon,field_drainage,2,2,5,512.2,5158.6
aachen,field_drainage,7,7,9,4444.2,8418.8
aahkawiraahkata,field_drainage,0,6,9,100.7,1017.8
aahkawirahkata,field_drainage,0,2,5,0.0,464.4
aakhoe,field_drainage,0,2,5,0.0,1040.5
aaku,field_drainage,0,1,4,0.3,20.8
aalborg,field_drainage,3,7,9,1337.0,6972.4
aalst,field_drainage,5,9,10,2773.3,5518.0
aankwaahsakwa,field_drainage,0,9,12,70.0,15413.0
aarau,field_drainage,4,6,8,1647.9,4549.3
aarhus,field_drainage,8,8,10,4485.6,7697.7
aashbikkaashee,field_drainage,0,2,5,0.0,109.8
aashbiliihkupe,field_drainage,0,4,7,0.0,211.9
aashise,field_drainage,0,0,0,0.0,316.2
aays,field_drainage,1,2,5,320.9,5115.7
abacoa,field_drainage,0,2,5,0.0,4676.0
abadan,field_drainage,0,0,3,70.3,184.8
abadeh,field_drainage,0,1,4,2.0,14.6
abadeh_tashk,field_drainage,1,2,5,195.9,562.0
abagaita,field_drainage,0,3,6,2.6,915.8
abakasnk,field_drainage,0,0,0,9.1,528.2
abala,field_drainage,0,0,0,2.8,45.9
abalak,field_drainage,0,0,0,0.0,0.1
aban,field_drainage,0,0,0,0.0,1076.5
abare_i,field_drainage,0,2,5,8.6,716.9
abashiri,field_drainage,2,5,8,428.1,1798.6
abau,field_drainage,2,2,5,1046.6,6020.1
abbeville,field_drainage,5,9,10,2797.2,3024.5
abdanan,field_drainage,2,2,5,746.1,1591.7
abdas,field_drainage,2,5,8,467.5,777.0
abdulino,field_drainage,1,5,8,229.9,4423.8
abe,field_drainage,0,0,0,5.8,800.3
abengourou,field_drainage,1,1,4,131.5,436.5
aberdeen,field_drainage,6,8,9,3562.7,3562.7
aberfeldy,field_drainage,1,1,3,479.6,1018.4
aberystwyth,field_drainage,6,6,8,2782.1,2906.0
abesehir,field_drainage,0,2,5,29.7,627.1
abha,field_drainage,0,0,0,9.3,67.6
abhar,field_drainage,0,2,5,65.5,242.4
abihka,field_drainage,1,2,5,113.8,1518.0
abil,field_drainage,0,0,0,0.4,4.2
abimatinu,field_drainage,0,5,8,0.0,3255.2
abingdon,field_drainage,9,9,10,10728.4,13728.1
abitau,field_drainage,0,5,8,0.0,315.6
abiward,field_drainage,0,0,0,23.3,320.3
abiy_addi,field_drainage,0,0,3,40.9,548.7
abiz,field_drainage,0,2,5,6.2,73.2
abo,field_drainage,2,5,8,509.4,2278.7
abomey,field_drainage,1,2,5,367.6,752.2
abong,field_drainage,0,1,4,32.6,584.7
aborlan,field_drainage,0,0,0,3.5,514.8
abrahamtelke,field_drainage,8,10,12,3240.3,10191.4
abu,field_drainage,0,1,4,100.1,1268.5
abu_kemal,field_drainage,0,0,0,37.2,87.3
abu_rakah,field_drainage,0,0,0,0.1,5.1
abun,field_drainage,0,0,0,2.7,2129.8
aburra,field_drainage,0,0,0,83.1,1165.4
abuta,field_drainage,1,7,10,209.1,3037.1
abutua,field_drainage,0,3,6,30.5,3377.2
abyy,field_drainage,0,5,8,0.0,0.0
acambaro,field_drainage,2,2,5,1751.1,2767.1
acanti,field_drainage,2,3,6,580.7,1702.4
acaponeta,field_drainage,2,2,5,1713.8,6454.9
acarau,field_drainage,0,1,4,0.0,384.4
acari,field_drainage,0,0,0,109.8,133.1
acasaguastlan,field_drainage,1,1,4,120.8,672.2
acatic,field_drainage,3,3,5,5007.4,8498.2
acayucan,field_drainage,6,6,8,5459.0,10833.3
accomac,field_drainage,1,1,4,477.9,3454.0
accra,field_drainage,1,2,5,352.5,774.6
acerenza,field_drainage,6,6,8,6679.3,8093.8
achacachi,field_drainage,0,0,0,0.0,11.4
achachiwa,field_drainage,0,0,0,0.0,46.2
achaivayam,field_drainage,0,0,0,0.0,30.2
achaka,field_drainage,0,2,5,0.0,0.0
acham,field_drainage,0,0,0,21.8,308.9
achan,field_drainage,0,7,10,74.7,3954.2
achava,field_drainage,0,0,0,0.0,174.1
achen,field_drainage,0,2,5,0.0,928.2
achikamii,field_drainage,0,5,8,0.0,2021.7
achim,field_drainage,8,8,9,11522.9,14045.0
achit_nuur,field_drainage,0,2,5,0.2,40.5
acholi,field_drainage,0,2,5,13.3,330.0
achomawi,field_drainage,0,1,4,0.0,549.2
aco,field_drainage,0,1,4,0.0,905.0
aconca_hue,field_drainage,0,0,0,14.0,140.6
aconchi,field_drainage,0,1,4,85.9,790.1
aconquija,field_drainage,0,1,4,2.3,562.6
acoroazes,field_drainage,0,2,5,13.4,584.8
acqui,field_drainage,4,4,6,3329.1,4641.1
acre,field_drainage,3,7,9,1435.9,3364.7
acroas,field_drainage,0,2,5,0.9,1056.5
acuera,field_drainage,5,5,8,1770.8,19892.1
adachi,field_drainage,0,9,12,94.0,2016.1
adachi_kanto,field_drainage,0,6,8,0.0,0.0
adakli,field_drainage,0,0,0,41.0,550.9
adalaga,field_drainage,2,6,9,405.8,2282.1
adana,field_drainage,3,4,6,1663.7,2142.9
adanki,field_drainage,3,6,9,1073.1,3611.1
adare,field_drainage,2,7,10,592.8,4137.6
adena,field_drainage,1,1,4,191.7,1484.7
adeqiu,field_drainage,0,0,0,6.6,33.7
adham,field_drainage,0,0,0,0.3,32.1
adigrat,field_drainage,0,1,4,0.3,84.8
adilabad,field_drainage,1,1,4,185.8,805.7
adirondacks,field_drainage,0,0,0,0.0,4166.4
adixoodagoorahareesh,field_drainage,0,4,7,0.6,1624.3
adjud,field_drainage,5,6,9,1365.2,3576.1
adlur,field_drainage,6,6,8,4288.3,13206.1
ado_ekiti,field_drainage,1,1,4,156.8,542.9
adoni,field_drainage,3,3,5,2655.0,6938.1
adony,field_drainage,10,10,12,10744.8,16193.0
adra,field_drainage,0,1,4,6.3,117.1
adrada,field_drainage,0,1,4,7.1,84.3
adranos,field_drainage,1,2,5,203.8,1096.0
adraskan,field_drainage,0,0,0,9.8,81.2
adshusheer,field_drainage,2,2,5,753.2,7782.8
aduma,field_drainage,0,1,4,30.8,696.3
adwa,field_drainage,0,0,3,83.7,595.8
adyukh,field_drainage,0,5,8,119.6,1673.3
adyumba,field_drainage,0,1,4,96.9,1750.3
adzera,field_drainage,1,2,5,194.6,1502.1
aekyom,field_drainage,2,2,5,565.5,4523.0
aerzhai,field_drainage,0,2,5,7.7,114.3
afade,field_drainage,5,5,8,1504.1,2906.5
afanasyevo,field_drainage,0,0,0,373.3,1684.0
afikpo,field_drainage,2,2,5,460.3,1221.6
afmadow,field_drainage,0,2,5,0.0,404.4
afrin,field_drainage,3,3,5,1047.3,1811.5
afsin,field_drainage,0,0,0,484.8,848.3
afso,field_drainage,1,1,4,272.5,666.3
aga,field_drainage,0,0,0,3.5,285.1
agadir,field_drainage,1,2,5,244.5,534.1
agaes,field_drainage,0,6,9,0.0,1956.4
agai_ticutta,field_drainage,0,1,4,0.0,270.7
agaidika,field_drainage,0,0,0,0.0,62.4
agar,field_drainage,2,2,4,1106.5,1871.3
agaro,field_drainage,0,2,5,19.2,311.1
agartala,field_drainage,0,6,8,0.0,0.3
agatsuma,field_drainage,0,5,8,71.5,1343.7
agawa,field_drainage,0,0,3,14.5,1406.4
agawa_superior,field_drainage,0,5,8,0.0,1260.5
agawam,field_drainage,0,5,8,0.0,6538.3
agbonle,field_drainage,0,1,4,15.4,151.8
agde,field_drainage,1,7,8,758.8,1253.1
agen,field_drainage,3,8,9,2060.7,2296.5
agh_qala,field_drainage,0,0,0,218.8,485.6
agham_kot,field_drainage,5,5,7,3031.8,3863.6
aghkand,field_drainage,0,1,4,146.6,327.0
aghmat,field_drainage,0,0,0,89.4,646.4
agikuyu,field_drainage,1,2,5,261.2,854.0
agnam_civol,field_drainage,0,0,0,0.0,374.5
agno,field_drainage,0,0,0,2.5,1597.8
agob,field_drainage,1,3,6,201.9,2787.9
agoo,field_drainage,0,0,0,34.8,1052.9
agordat,field_drainage,0,1,4,20.4,418.8
agori,field_drainage,1,1,4,569.8,3442.7
agouasaque,field_drainage,0,9,12,91.0,17731.7
agra,field_drainage,0,3,5,0.0,0.0
agramunt,field_drainage,1,2,5,213.8,410.8
agreda,field_drainage,0,2,5,35.5,369.9
agror,field_drainage,0,0,0,300.5,628.6
agsu,field_drainage,2,4,7,514.5,2092.6
aguacadiba,field_drainage,0,2,5,0.0,2696.0
aguacana,field_drainage,1,1,4,237.7,2314.6
aguacay,field_drainage,0,1,4,13.4,2817.1
aguanish,field_drainage,0,9,12,0.0,1762.9
aguasabon,field_drainage,0,4,7,0.0,544.0
aguere,field_drainage,0,1,4,0.8,0.9
aguiar,field_drainage,0,1,4,22.5,140.2
aguilar_de_campoo,field_drainage,0,1,4,130.8,490.0
agula,field_drainage,1,1,4,190.9,757.8
agulhas,field_drainage,0,2,5,0.3,222.3
aguyaq,field_drainage,0,2,5,0.0,648.9
aguz,field_drainage,2,2,5,736.8,1603.9
agvituk,field_drainage,0,0,0,0.0,37.6
agw_aneq,field_drainage,0,0,0,0.0,169.5
agwarmin,field_drainage,0,2,5,0.0,133.9
aha_macav,field_drainage,0,0,0,0.0,7.8
ahar,field_drainage,0,1,4,15.3,199.9
ahaus,field_drainage,0,5,7,176.4,10690.4
ahe,field_drainage,0,1,4,7.8,1024.6
ahel,field_drainage,0,0,0,51.8,255.6
aheri,field_drainage,1,2,5,251.1,1159.2
aheyya_fagg,field_drainage,0,0,0,25.3,842.6
ahkwesasne,field_drainage,0,9,12,0.0,11473.2
ahkwesasne_ny,field_drainage,0,8,11,0.0,9305.0
ahlat,field_drainage,4,5,7,1444.8,2241.0
ahmad_khan,field_drainage,0,0,0,0.0,308.3
ahmednagar,field_drainage,3,3,5,1400.3,2227.4
ahna_wate,field_drainage,0,0,0,0.0,3805.8
ahobalam,field_drainage,2,3,6,657.8,2540.8
ahome,field_drainage,2,2,5,679.0,2339.8
ahouenro,field_drainage,0,6,9,0.0,4380.2
ahrweiler,field_drainage,6,6,8,2928.4,5912.3
ahsenisiipi,field_drainage,3,9,12,699.0,18765.1
ahtopol,field_drainage,2,3,6,891.9,2324.8
ahuacatlan,field_drainage,0,2,5,24.1,1017.9
ahuilizapan,field_drainage,0,0,0,0.0,1332.4
ahurei,field_drainage,0,2,5,0.0,4871.9
ahuya_yari,field_drainage,5,7,10,1167.8,10484.1
ahvaz,field_drainage,1,4,7,406.9,954.1
ahwendoe,field_drainage,0,5,8,0.0,2869.3
aichi,field_drainage,0,6,8,118.9,348.5
aignay,field_drainage,2,7,9,1224.4,1467.5
aigun,field_drainage,0,3,6,8.9,1832.0
aikana,field_drainage,0,2,5,1.1,542.5
aikou,field_drainage,0,1,4,88.1,2382.7
aillik,field_drainage,0,0,0,0.0,16.2
aim_mocoylek,field_drainage,0,2,5,24.1,2082.7
aimangala,field_drainage,2,3,6,718.0,3675.7
aimi,field_drainage,0,2,5,85.6,613.7
aimore,field_drainage,0,2,5,0.1,496.0
ain_farah,field_drainage,0,0,0,56.6,372.6
ain_galaka,field_drainage,0,1,4,0.0,0.0
ain_madhi,field_drainage,0,2,5,2.1,22.0
ainsa,field_drainage,0,0,0,33.1,993.5
ainu_nik,field_drainage,0,0,0,0.0,76.1
air_hitam,field_drainage,0,6,9,1.1,7.7
airag_nuur,field_drainage,0,0,0,0.1,5.6
aire,field_drainage,1,9,10,415.2,562.0
ais,field_drainage,0,6,9,55.2,11672.5
ait_benhaddou,field_drainage,0,0,0,0.0,59.6
ait_daoud,field_drainage,0,1,4,79.9,590.2
aita,field_drainage,0,2,5,47.4,1552.1
aitbulat,field_drainage,0,2,5,0.0,0.9
aiud,field_drainage,2,5,8,788.1,2576.7
aivitok,field_drainage,0,0,0,0.0,202.8
aiwanj,field_drainage,1,2,5,395.3,1323.9
aix_en_provence,field_drainage,1,4,6,707.1,1310.7
aixe,field_drainage,1,8,10,399.0,593.7
aizkraukle,field_drainage,5,8,11,1620.1,6112.4
ajaccio,field_drainage,0,1,4,80.3,682.0
ajanas,field_drainage,0,0,3,0.1,2403.3
ajara,field_drainage,0,0,3,320.9,1706.7
ajase,field_drainage,2,6,9,826.0,1429.2
