location_tag,is_ownable,region,macro_region,natural_target_people,starting_target_people,maximum_target_people,attribute_flat_people,attribute_maximum_info_people,development,starting_model_people,maximum_model_people,start_exceeds_attribute_maximum
rarotonga_atoll,True,polynesia_region,pacific_islands,1047.8,1047.8,1047.8,9200.0,48300.0,0.0,9200.0,73700.0,False
ras_al_ain,True,maghreb_region,north_africa,26748.2,32481.6,48778.6,14900.0,35500.0,15.7,22600.0,48700.0,False
ras_ayn,True,crescent_region,middle_east,32643.9,49491.5,70340.7,23700.0,50700.0,30.3,38000.0,53400.0,False
ras_el_ma,True,sahel_region,west_africa,4965.9,5206.7,6907.8,8900.0,16900.0,9.1,8900.0,36700.0,False
ras_gharib,True,egypt_region,north_africa,11039.5,11039.5,11039.5,8900.0,10700.0,19.1,8900.0,28400.0,True
ras_hafun,True,somalia_region,east_africa,10848.2,10848.2,10916.6,7900.0,9200.0,6.0,7900.0,36400.0,True
ras_kebdana,True,maghreb_region,north_africa,42281.2,48541.0,87467.8,26700.0,49200.0,21.5,27400.0,72500.0,False
ras_lanuf,True,maghreb_region,north_africa,11303.6,11369.0,11631.2,7900.0,9200.0,14.5,7900.0,27400.0,True
ras_mkumbuu,True,swahili_coast_region,east_africa,22743.1,23826.7,46015.2,24200.0,79300.0,18.4,24200.0,149200.0,False
rasanga,True,madagascar_region,east_africa,32357.5,48336.8,378795.3,29100.0,113000.0,0.0,46900.0,260200.0,False
raseiniai,True,baltic_region,eastern_europe,26501.6,47039.8,112420.5,28400.0,124200.0,20.7,43200.0,120300.0,False
rashid,True,egypt_region,north_africa,30039.4,40545.6,53312.5,17100.0,34100.0,45.9,27300.0,89500.0,True
rasht,True,persia_region,middle_east,18084.9,75735.5,78054.2,32600.0,125000.0,67.2,75300.0,137900.0,False
rasini,True,swahili_coast_region,east_africa,37715.3,37715.3,70796.1,31100.0,51400.0,7.0,31100.0,69900.0,False
rask,True,persia_region,middle_east,5199.6,7867.7,10393.0,8000.0,7300.0,12.8,10800.0,19900.0,True
raskam,True,xinjiang_region,east_asia,7188.0,7188.0,7188.0,1000.0,0.0,8.0,1000.0,8700.0,True
rasony,True,ruthenia_region,eastern_europe,27414.0,29151.2,93213.4,22800.0,72400.0,12.1,22800.0,95100.0,False
rassawek,True,east_coast_region,north_america,42419.7,75142.5,256194.3,26500.0,136100.0,8.6,55500.0,137100.0,False
rasskazovo,True,russian_region,eastern_europe,53800.3,59939.9,105186.9,36400.0,98400.0,20.6,38500.0,110900.0,False
rastyapino,True,russian_region,eastern_europe,25781.7,42266.6,97032.1,27200.0,104100.0,22.4,42900.0,113600.0,False
rasyal,True,hindustan_region,south_asia,15327.9,21056.3,69646.9,22200.0,116800.0,24.7,22200.0,105700.0,False
ratchaburi,True,indochina_region,south_east_asia,31300.3,50369.0,435071.5,31400.0,99800.0,23.2,49200.0,198200.0,False
rath,True,central_india_region,south_asia,14849.9,75182.5,213161.7,28100.0,140200.0,49.5,81800.0,247100.0,False
ratlam,True,central_india_region,south_asia,34889.4,62682.9,93275.0,23600.0,61800.0,45.3,48900.0,170100.0,True
ratnagiri,True,bengal_region,south_asia,17280.6,144718.8,303413.1,28400.0,132400.0,72.9,146000.0,401800.0,True
ratnapura,True,central_india_region,south_asia,17615.6,90763.3,275301.2,30100.0,128100.0,44.9,109300.0,271100.0,False
ratnapura_LKA,True,deccan_region,south_asia,33611.1,34026.7,203847.2,23100.0,89300.0,23.4,23100.0,202100.0,False
ratne,True,ruthenia_region,eastern_europe,25362.3,30009.2,67001.5,28800.0,119800.0,13.6,29500.0,124400.0,False
rattanaburi,True,indochina_region,south_east_asia,36672.8,37502.9,141049.4,24100.0,93800.0,24.2,24800.0,184500.0,False
ratzeburg,True,north_german_region,western_europe,27858.4,92710.0,103210.9,30900.0,127200.0,68.0,96200.0,137400.0,False
raucha,True,east_siberia_region,north_asia,1075.7,1075.7,1075.7,1600.0,2200.0,0.0,1600.0,25600.0,False
rauma,True,scandinavian_region,western_europe,1926.8,1946.6,2190.7,2000.0,1500.0,3.2,2000.0,13100.0,True
raumo,True,scandinavian_region,western_europe,22577.3,23884.3,78523.1,11000.0,40300.0,14.3,11700.0,49300.0,False
rauna,True,baltic_region,eastern_europe,22845.4,25085.6,78091.6,24600.0,90200.0,18.1,25300.0,96900.0,False
raunala,True,scandinavian_region,western_europe,2150.8,2150.8,7546.2,2100.0,5600.0,3.0,2100.0,31300.0,False
rautavaara,True,scandinavian_region,western_europe,21772.6,22025.3,75047.8,10300.0,35200.0,0.0,10300.0,50100.0,False
ravar,True,persia_region,middle_east,5399.8,5399.8,7345.3,8500.0,10500.0,12.3,8500.0,28000.0,False
ravenna,True,italy_region,western_europe,17405.6,75352.6,81900.9,15100.0,109100.0,92.1,64000.0,358900.0,False
ravensburg,True,south_german_region,western_europe,33412.1,95017.9,163726.7,27200.0,97400.0,58.4,90300.0,114300.0,False
ravno,True,balkan_region,eastern_europe,28053.2,49320.0,115596.4,29300.0,115500.0,34.6,52100.0,125100.0,False
rawa,True,baltic_region,eastern_europe,34334.9,41359.9,134129.3,30800.0,124500.0,20.9,39200.0,121900.0,False
rawa_papua,True,melanesia_region,pacific_islands,25508.2,29600.4,96980.6,24600.0,92800.0,0.0,24600.0,209500.0,False
rawalakot,True,hindustan_region,south_asia,23529.0,37002.2,87603.9,31400.0,117400.0,27.2,44300.0,107200.0,False
rawalpindi,True,hindustan_region,south_asia,33843.4,47318.1,93862.8,32000.0,119100.0,45.5,40400.0,205900.0,False
rawanduz,True,crescent_region,middle_east,20929.7,21249.2,56840.9,20900.0,52500.0,13.3,20900.0,65500.0,False
rawatsar,True,western_india_region,south_asia,23362.0,25766.4,51202.4,8900.0,10700.0,22.1,8900.0,33800.0,True
rawdat_al_ard,True,arabia_region,middle_east,11190.9,11190.9,11190.9,10900.0,17200.0,5.1,10900.0,28200.0,False
rawicz,True,baltic_region,eastern_europe,33508.9,41726.0,122659.4,30500.0,138200.0,22.2,38900.0,127600.0,False
raxalaa,True,chaco_region,south_america,30472.4,30475.4,81561.8,25500.0,145000.0,6.1,25500.0,218900.0,False
rayachoti,True,deccan_region,south_asia,45468.4,62575.5,178613.0,33500.0,113800.0,26.6,51600.0,199900.0,False
rayadurga,True,deccan_region,south_asia,40779.8,84900.7,205175.4,38600.0,121100.0,38.4,87400.0,138500.0,False
rayagada,True,bengal_region,south_asia,43053.8,45422.2,248848.5,33800.0,110400.0,21.7,33800.0,181700.0,False
raybag,True,deccan_region,south_asia,41865.4,74176.5,160575.6,28100.0,69200.0,36.5,63800.0,104900.0,True
rayen,True,persia_region,middle_east,7372.5,12185.2,21763.9,7000.0,7000.0,12.9,11200.0,18900.0,True
rayong,True,indochina_region,south_east_asia,34840.9,53203.9,440225.4,27000.0,81100.0,20.0,44800.0,192700.0,False
raysut,True,arabia_region,middle_east,10153.4,10153.4,10153.4,7400.0,5600.0,12.2,7400.0,28300.0,True
raz,True,khorasan_region,central_asia,34669.2,34877.0,73197.1,12800.0,30300.0,8.6,12800.0,38600.0,True
razeqan,True,persia_region,middle_east,32507.4,36883.6,66961.6,14900.0,35500.0,21.3,14900.0,48700.0,True
razgrad,True,balkan_region,eastern_europe,32158.4,67947.5,133235.3,29300.0,115500.0,28.8,59700.0,116700.0,False
raznezhye,True,russian_region,eastern_europe,27652.8,38709.5,104874.9,27200.0,104100.0,11.2,37000.0,113600.0,False
razvika,True,east_siberia_region,north_asia,362.5,362.5,362.5,1100.0,2000.0,0.0,1100.0,55200.0,False
reading,True,great_britain_region,western_europe,30930.2,150474.0,164750.4,30700.0,122500.0,72.4,128900.0,134100.0,True
recas,True,carpathia_region,eastern_europe,62128.6,66769.2,152916.7,38500.0,118600.0,26.0,39200.0,122400.0,False
rechnoye,True,steppes_region,eastern_europe,11009.5,11016.2,17828.3,5100.0,11800.0,6.7,5100.0,28800.0,False
rechytsa,True,ruthenia_region,eastern_europe,31264.9,50132.9,118419.8,28500.0,116700.0,28.8,52700.0,118600.0,False
recklinghausen,True,north_german_region,western_europe,33775.9,40035.8,118112.4,27400.0,107800.0,35.1,36600.0,116100.0,False
red_bay,True,canada_region,north_america,2150.5,2150.5,6392.0,1500.0,5500.0,0.0,1500.0,27700.0,False
red_rock,True,west_coast_region,north_america,4418.6,4418.6,15649.8,8200.0,22500.0,0.0,8200.0,36500.0,False
redhakhol,True,bengal_region,south_asia,44588.9,54857.0,241440.4,34700.0,113800.0,33.5,40600.0,227300.0,False
redon,True,france_region,western_europe,32796.8,85886.3,114070.1,31400.0,113800.0,59.9,79500.0,124500.0,False
regensburg,True,south_german_region,western_europe,28127.5,115299.6,128005.4,24700.0,104500.0,74.7,111700.0,125800.0,True
reggiocal,True,italy_region,western_europe,33437.9,37468.0,81853.0,28300.0,84100.0,30.8,28300.0,90100.0,False
reggioem,True,italy_region,western_europe,31130.4,169193.2,186248.4,20900.0,131900.0,90.3,125300.0,278100.0,True
reghin,True,carpathia_region,eastern_europe,20250.8,24267.9,81443.9,17300.0,60100.0,22.6,17300.0,72300.0,False
rei_bouba,True,central_africa_region,central_africa,46336.2,46470.6,102561.6,37200.0,83600.0,1.4,37200.0,193000.0,False
reigate,True,great_britain_region,western_europe,30477.2,119188.7,152991.8,30700.0,127200.0,62.1,110700.0,123600.0,False
reikjavik,True,north_atlantic_islands_region,western_europe,10087.4,10097.1,11238.2,600.0,2200.0,15.4,600.0,23400.0,True
reims,True,france_region,western_europe,33190.4,96994.6,137039.3,29300.0,99800.0,67.1,91700.0,125200.0,False
reinosa,True,iberia_region,western_europe,28729.4,34299.6,61106.6,20900.0,26200.0,27.8,28600.0,42200.0,True
rejaf,True,nubia_region,east_africa,58215.3,58248.3,138516.1,36800.0,82200.0,10.7,36800.0,180000.0,False
rejang,True,indonesia_region,south_east_asia,34561.4,36820.8,215926.7,18000.0,71600.0,15.2,18000.0,201900.0,False
reka_pur,True,east_siberia_region,north_asia,484.5,484.5,484.5,1700.0,5600.0,0.0,1700.0,25700.0,False
reka_tuba,True,west_siberia_region,north_asia,20840.9,20840.9,74732.3,10300.0,27800.0,0.0,10300.0,47200.0,False
rekapalle,True,central_india_region,south_asia,41651.6,77086.1,286755.3,31200.0,114400.0,27.8,74500.0,227400.0,False
rekinniki,True,east_siberia_region,north_asia,1230.8,1230.8,1382.5,2700.0,31900.0,0.0,2700.0,39300.0,False
rekohu,True,new_zealand_region,australasia,9673.4,9673.4,79432.2,20700.0,59600.0,0.0,20700.0,76500.0,False
rembarnga,True,australia_region,australasia,10001.8,10001.8,55562.6,39300.0,97600.0,0.0,39300.0,200300.0,False
rembo,True,central_africa_region,central_africa,27587.3,27706.8,74529.9,23100.0,60800.0,0.0,23100.0,157400.0,False
remontnoye,True,steppes_region,eastern_europe,17910.8,17923.7,57571.4,18200.0,59400.0,5.1,18200.0,69600.0,False
remscheid,True,north_german_region,western_europe,26122.0,74631.1,98288.5,20300.0,61800.0,57.8,68400.0,76100.0,True
rencheng,True,north_china_region,east_asia,33128.7,85653.5,134358.6,28500.0,143300.0,83.5,82600.0,360400.0,False
rende,True,south_china_region,east_asia,28698.6,37089.5,87075.9,28700.0,88600.0,31.0,36400.0,127000.0,False
rendille,True,great_lakes_region,east_africa,18642.0,19664.7,35595.9,7900.0,9200.0,0.0,7900.0,32800.0,True
rendova,True,melanesia_region,pacific_islands,18386.3,18387.4,67108.7,23700.0,87600.0,0.0,23700.0,108800.0,False
rendsburg,True,north_german_region,western_europe,35627.1,41345.8,143981.3,30300.0,101300.0,37.7,31000.0,111800.0,False
rengat,True,indonesia_region,south_east_asia,34659.1,62695.6,274194.7,19500.0,83000.0,20.2,37300.0,247100.0,False
renhua,True,south_china_region,east_asia,20645.4,42405.7,146482.5,23500.0,123300.0,31.5,49000.0,196700.0,False
renhuai,True,south_china_region,east_asia,19603.8,22403.6,65301.6,16200.0,86200.0,25.1,16200.0,81600.0,False
reni,True,carpathia_region,eastern_europe,31882.3,33844.8,96984.1,23600.0,98800.0,13.2,25700.0,109000.0,False
renk,True,nubia_region,east_africa,36594.1,37574.7,66676.1,32300.0,51400.0,19.7,33000.0,68900.0,False
rennes,True,france_region,western_europe,33011.7,95517.3,112487.3,32800.0,141200.0,70.5,93800.0,151300.0,False
renqiu,True,north_china_region,east_asia,29148.7,58309.7,112343.9,14300.0,66900.0,74.7,39300.0,90100.0,False
renshou,True,west_china_region,east_asia,16127.2,81608.2,209500.9,22600.0,140500.0,47.2,84000.0,245800.0,False
rentina,True,balkan_region,eastern_europe,27169.0,47481.9,102118.2,18600.0,105200.0,29.0,40000.0,219400.0,False
renxian,True,north_china_region,east_asia,30073.5,64646.7,115536.4,19400.0,84600.0,62.4,52300.0,91100.0,False
repola,True,scandinavian_region,western_europe,19174.3,19184.9,64767.7,2100.0,13100.0,0.0,2100.0,34200.0,True
requena,True,iberia_region,western_europe,23953.2,29650.3,56568.3,25800.0,69500.0,20.0,33500.0,86500.0,False
reriu,True,brazil_region,south_america,31972.1,31972.1,66754.2,29900.0,81100.0,0.0,29900.0,146700.0,False
resko,True,north_german_region,western_europe,31317.9,37835.8,110344.9,28200.0,103000.0,23.9,36600.0,110400.0,False
restigouche,True,canada_region,north_america,6848.7,6848.7,109207.2,18300.0,58000.0,0.0,18300.0,78900.0,False
retford,True,great_britain_region,western_europe,33102.0,93357.6,142446.4,26400.0,106300.0,59.0,86700.0,115900.0,False
rethel,True,france_region,western_europe,34572.8,104340.1,154367.7,29300.0,99800.0,61.5,96500.0,115000.0,True
rethymno,True,balkan_region,eastern_europe,27516.2,34356.1,63161.2,19900.0,47800.0,22.2,27600.0,58800.0,False
reunion,True,madagascar_region,east_africa,4229.2,4229.2,4817.8,29000.0,94700.0,0.0,29000.0,82900.0,False
reutte,True,south_german_region,western_europe,10644.0,13672.1,29600.6,8200.0,22100.0,38.6,8200.0,36500.0,False
revny,True,ruthenia_region,eastern_europe,31818.0,37261.5,111690.2,27200.0,101500.0,19.8,27900.0,112800.0,False
rewa,True,central_india_region,south_asia,40748.9,79594.0,230595.4,28100.0,140200.0,42.5,64700.0,229300.0,False
rey,True,persia_region,middle_east,29679.3,59463.2,70309.7,15300.0,61400.0,60.5,44300.0,65900.0,False
reydarfjordur,True,north_atlantic_islands_region,western_europe,9864.3,9864.3,9864.3,2000.0,1500.0,0.0,2000.0,9700.0,True
reyshahr,True,persia_region,middle_east,24806.5,27792.8,60927.7,22900.0,83400.0,16.8,22900.0,79900.0,False
rezekne,True,baltic_region,eastern_europe,25599.9,32404.3,91514.5,23900.0,85100.0,13.1,26000.0,103300.0,False
rezh,True,ural_region,eastern_europe,27161.9,27161.9,92938.7,14800.0,45300.0,0.0,14800.0,56000.0,False
rezoky,True,madagascar_region,east_africa,34584.2,34950.1,77959.2,37200.0,70600.0,3.6,37200.0,88900.0,False
rharhabe,True,southern_africa_region,southern_africa,19801.9,19807.3,79789.4,24500.0,76100.0,0.0,24500.0,83300.0,False
rheine,True,north_german_region,western_europe,33217.4,57447.8,129738.0,30300.0,107500.0,43.6,55300.0,116000.0,False
rho,True,italy_region,western_europe,32849.8,127780.8,156203.3,26900.0,166200.0,75.1,119100.0,320700.0,False
riano,True,iberia_region,western_europe,27199.5,29708.7,63064.2,22200.0,45600.0,19.8,22200.0,50500.0,False
riantana,True,melanesia_region,pacific_islands,63546.9,63569.0,156690.0,20800.0,83700.0,0.0,20800.0,248400.0,False
ribadavia,True,iberia_region,western_europe,29745.1,33167.2,53820.2,21800.0,29600.0,32.5,21800.0,47200.0,True
ribat_ushturan,True,persia_region,middle_east,9397.1,9397.1,9397.1,8000.0,7300.0,14.9,8000.0,19900.0,True
ribe,True,scandinavian_region,western_europe,31276.1,74358.0,141813.7,25700.0,75900.0,32.0,68300.0,92300.0,False
ribemont,True,france_region,western_europe,34973.9,121498.4,157972.5,32800.0,141200.0,72.0,112100.0,144500.0,False
riberac,True,france_region,western_europe,32990.7,89411.7,117317.7,31400.0,109100.0,57.4,88700.0,121600.0,False
ribnitz,True,north_german_region,western_europe,27803.0,87927.2,103357.9,28600.0,124800.0,58.5,87700.0,128500.0,False
richfield,True,west_coast_region,north_america,3509.3,3509.3,7444.3,7100.0,18300.0,0.0,7100.0,37400.0,False
richibucto,True,canada_region,north_america,28514.8,28514.8,105778.9,19200.0,61400.0,1.0,19200.0,80500.0,False
richmond,True,great_britain_region,western_europe,19960.4,30036.8,68785.2,19400.0,58400.0,39.1,28600.0,73700.0,False
ried,True,south_german_region,western_europe,30347.6,98947.2,132710.0,29100.0,110600.0,64.0,93800.0,132800.0,False
riedlingen,True,south_german_region,western_europe,26798.9,91383.0,103260.3,25300.0,104600.0,67.1,94300.0,131600.0,False
rietavas,True,baltic_region,eastern_europe,27441.9,32924.5,97174.6,24600.0,90200.0,16.8,26000.0,96900.0,False
rietberg,True,north_german_region,western_europe,32663.6,62417.4,132865.5,26400.0,81000.0,48.3,58300.0,94300.0,False
rieti,True,italy_region,western_europe,20559.0,43969.9,70088.4,20400.0,85200.0,34.1,42500.0,92100.0,False
riga,True,baltic_region,eastern_europe,25250.7,48555.4,94410.1,25600.0,97900.0,40.9,50500.0,112700.0,False
rigan,True,persia_region,middle_east,5498.0,7687.4,9494.7,9500.0,10800.0,13.9,12300.0,20000.0,False
rigyal,True,tibet_region,east_asia,8353.6,10776.9,20529.5,17000.0,67200.0,16.9,17000.0,80100.0,False
rijal_almaa,True,arabia_region,middle_east,11639.5,11640.1,20442.4,15600.0,27700.0,9.4,15600.0,35200.0,False
rijeka,True,balkan_region,eastern_europe,26744.8,27407.4,113563.2,29300.0,111500.0,20.8,29300.0,122300.0,False
rikbaktsa,True,brazil_region,south_america,28145.2,28324.7,88333.7,28200.0,76400.0,0.0,28200.0,102000.0,False
rim,True,sahel_region,west_africa,30832.3,30904.4,54337.9,23900.0,30800.0,13.9,23900.0,49400.0,True
rim_gora,True,caucasus_region,eastern_europe,12599.7,12852.9,46898.3,21800.0,72000.0,12.4,21800.0,68000.0,False
rima,True,tibet_region,east_asia,9904.9,17183.8,18785.1,9400.0,22100.0,45.3,17100.0,41100.0,False
rimaq,True,andes_region,south_america,20478.3,31149.8,53676.0,16200.0,29400.0,15.6,20400.0,38000.0,True
rimavska_sobota,True,carpathia_region,eastern_europe,23180.8,31978.3,94805.2,27200.0,101500.0,24.9,35600.0,109400.0,False
rimini,True,italy_region,western_europe,21864.4,88233.6,91279.3,24800.0,152200.0,91.9,91300.0,322400.0,False
rimouski,True,canada_region,north_america,6073.5,6073.5,90665.1,19200.0,61400.0,0.0,19200.0,80500.0,False
rimuka,True,zimbabwe_region,southern_africa,66403.4,66407.5,269234.2,33500.0,122600.0,4.0,33500.0,187100.0,False
ringerike,True,scandinavian_region,western_europe,12323.6,12382.5,46683.4,8800.0,24200.0,7.0,8800.0,40500.0,False
ringkobing,True,scandinavian_region,western_europe,31372.5,68581.3,125739.0,26400.0,81100.0,32.8,59800.0,99200.0,False
ringsted,True,scandinavian_region,western_europe,26649.6,50116.2,93336.1,28200.0,124200.0,30.3,52400.0,125700.0,False
rinpung,True,west_china_region,east_asia,8397.8,8471.8,11415.2,0.0,0.0,27.6,0.0,12900.0,True
rinpung_yarlung,True,tibet_region,east_asia,9036.3,9091.4,9863.4,1000.0,0.0,37.1,1000.0,19800.0,True
rio_del_rey,True,guinea_region,west_africa,19037.4,25678.1,62646.4,17200.0,56700.0,0.0,19400.0,154100.0,False
rio_grande,True,guinea_region,west_africa,29200.4,29569.4,62054.3,36700.0,77000.0,0.0,36700.0,231800.0,False
rio_nunez,True,guinea_region,west_africa,27884.2,28653.6,60416.2,31700.0,73700.0,0.0,31700.0,247200.0,False
rio_pardo,True,brazil_region,south_america,27006.8,27008.9,84017.3,28200.0,91700.0,0.1,28200.0,175000.0,False
rio_pomba,True,brazil_region,south_america,28547.5,28550.7,90676.5,27200.0,136800.0,0.0,27200.0,183700.0,False
rio_pongo,True,guinea_region,west_africa,26922.4,36625.1,68190.9,32900.0,73700.0,10.2,46500.0,248400.0,False
rio_preto,True,brazil_region,south_america,28178.4,28179.0,77735.8,23700.0,74600.0,0.1,23700.0,160100.0,False
riom,True,france_region,western_europe,35858.5,154436.6,189044.4,32800.0,141200.0,70.4,132800.0,151300.0,True
ripoll,True,iberia_region,western_europe,23479.1,23479.6,71361.2,23900.0,74900.0,17.0,23900.0,88200.0,False
ripon,True,great_britain_region,western_europe,26422.7,68271.3,97278.1,21300.0,88600.0,55.2,63900.0,97900.0,False
rippowam,True,east_coast_region,north_america,37624.2,37624.2,189246.3,23300.0,81200.0,0.1,23300.0,97500.0,False
riseberga,True,scandinavian_region,western_europe,22849.0,29253.7,82390.6,27600.0,98200.0,19.2,29700.0,108500.0,False
rishiri,True,japan_region,east_asia,4919.9,4919.9,12566.8,9300.0,34400.0,0.0,9300.0,58800.0,False
rishton,True,khorasan_region,central_asia,27788.6,43193.9,65095.7,16100.0,57800.0,28.8,30400.0,56200.0,False
ristiina,True,scandinavian_region,western_europe,22352.3,22444.0,75829.5,10300.0,35200.0,0.0,10300.0,50100.0,False
ritzebuttel,True,north_german_region,western_europe,32565.9,97345.5,164686.2,24700.0,74400.0,65.6,87800.0,100500.0,True
