location_tag,climate,topography,vegetation,soil_type,fertility,river_level,is_coastal,is_adjacent_to_lake,province,super_region,calibrated_lon,calibrated_lat
tawakoni,subtropical,flatland,grasslands,loam,very_high,2,False,False,kitaish_province,america,-96.74928861054346,33.36558909367087
tawalimni,mediterranean,flatland,savanna,loam,moderate,1,False,False,northern_yokut_province,america,-120.76363124205733,37.740663785718375
tawande,savanna,flatland,jungle,loam,very_high,1,False,False,upper_guapore_province,america,-60.25511153874021,-13.314799472666792
tawang,arctic,mountains,coniferous_forest,loam,low,0,False,False,eastern_bhutan_province,asia,91.88513677202411,27.64197941480582
tawatinaw,subarctic,plateau,mixed_forest,loam,moderate,5,False,False,sakwatamau_province,america,-113.91332827661074,54.83327827582145
tawau,tropical,hills,jungle,loam,moderate,0,True,False,tarakan_province,asia,117.61226655646976,4.462115273214935
tawehash,subtropical,flatland,forest,loam,very_high,5,False,False,tulsa_province,america,-94.99215535423068,35.31073121989272
taweisha,arid,flatland,savanna,stony,very_low,1,False,False,south_darfur_province,africa,26.809117009665073,12.654695440184582
tawokser,arctic,hills,marsh,loam,very_low,0,True,False,kawesqar_province,america,-73.47507293216424,-53.591330914255764
tawurgha,arid,floodplains,desert,loam,very_low,0,True,False,misratah_province,africa,15.245656531926613,31.70040728231462
taximaroa,highland_monsoon,hills,mixed_forest,loam,high,0,False,False,tzintzuntzan_province,america,-100.4205811908895,19.73596970182477
tayabas,tropical_monsoon,valleys,jungle,loam,high,0,True,False,katagalugan_province,asia,121.46539300758371,13.8865757610667
tayaccasa,oceanic,mountains,jungle,loam,low,3,False,False,wari_willka_province,america,-74.5121865049505,-11.999218856945983
tayan,tropical,flatland,swamp,loam,low,5,False,False,lower_kapuas_province,asia,110.11009437458301,0.006144973444072194
taybah,arid,plateau,desert,loam,very_low,0,False,False,deir_province,asia,39.07954485047111,35.13858059454012
tayga,subarctic,flatland,mixed_forest,loam,very_low,0,False,False,chadobets_province,asia,98.1129802888629,59.71999842008626
tayma,arid,plateau,desert,sand,very_low,0,False,False,nafud_province,asia,38.349570722718056,27.622135062151088
taymylyr,subarctic,hills,mixed_forest,stony,very_low,3,False,False,tumyat_province,asia,122.36271092912563,71.25418027276831
tayoltita,highland_monsoon,mountains,jungle,loam,very_high,0,False,False,culiacan_province,america,-105.67297281605994,24.145618210362148
taytay,tropical_monsoon,hills,jungle,loam,high,0,True,False,palawan_province,asia,119.49767648401024,10.755648244558474
tayxlama,dry_summer_continental,flatland,scrubland,stony,low,5,False,False,sahaptin_province,america,-120.85702484510159,45.108317596438276
taza,mediterranean,hills,forest,loam,moderate,0,False,False,haouz_province,africa,-4.003953283184842,34.31967841821142
tazewell,oceanic,hills,forest,sand,high,0,False,False,mosopeleacipi_province,america,-81.72367801431943,37.09268581540197
tazin,subarctic,floodplains,coniferous_forest,sand,very_low,2,False,True,gani_koe_province,america,-109.1389769947817,59.54133652521235
tazirbu,arid,flatland,desert,loam,very_low,0,False,False,east_fezzan_province,africa,21.322332965263968,25.616513561181772
taznakht,arid,hills,desert,sand,very_low,0,False,False,hascora_province,africa,-6.8045472596063235,30.348036250330438
tazroute,mediterranean,flatland,thicket,loam,very_high,0,True,False,habat_province,africa,-5.772575168093937,35.27596469063113
tazzarine,arid,hills,desert,sand,very_low,0,False,False,tafilalt_province,africa,-5.358582409849589,30.918331559895417
tbilisi,continental,hills,farmland,loam,high,2,False,False,kartli_province,europe,44.71958557570815,41.671614379864366
tbilisskaya,continental,flatland,grasslands,loam,moderate,0,False,False,akhtar_province,europe,39.866819717619876,45.69840174199124
tboli,tropical,mountains,jungle,loam,moderate,0,False,False,mindanao_province,asia,124.5515305041531,6.442689183604402
tboung_khmum,tropical_monsoon,flatland,jungle,loam,high,5,False,False,kracheh_province,asia,106.39187488081541,12.124065083297474
tcha_shka_ozhaye,cold_steppe,plateau,grasslands,sand,very_low,0,False,False,natahende_province,america,-103.51111692235551,33.041429424677304
tchafolonguta,savanna,floodplains,savanna,loam,high,3,False,True,mweru_province,africa,28.227053635995873,-9.537686575811446
tchakashapug,subarctic,wetlands,swamp,peat,very_low,3,False,False,kashechewan_province,america,-83.83876315686356,51.15060426343683
tchan_sansan,continental,flatland,grasslands,loam,high,0,False,False,kiyuska_province,america,-98.52789361012816,46.50151602720967
tchankasndata,continental,flatland,marsh,loam,very_high,0,False,False,nishnabotna_province,america,-95.81380312843953,43.06932745706686
tchesha,subtropical,flatland,savanna,loam,moderate,0,False,False,payeye_province,america,-98.9601589600332,30.76343089545334
tchikunga,savanna,plateau,dry_forest,loam,very_high,5,False,False,luxico_province,africa,23.735596719476888,-7.0152512052748595
tchitogama,subarctic,hills,coniferous_forest,sand,very_low,3,False,False,peribonka_province,america,-71.33271709098153,49.20959359741287
tchokana,subtropical,flatland,grasslands,loam,low,0,False,False,tchokana_province,america,-100.23034851628847,33.5230959283586
tchoukafala,subtropical,flatland,forest,sand,very_high,1,False,False,chickasaw_province,america,-88.36998832187837,34.16669492981858
tconsiep,arid,hills,scrubland,stony,very_low,5,False,False,prieska_province,africa,20.089984536055965,-28.969554425165
tczew,continental,flatland,forest,loam,high,3,False,False,danzig_province,europe,18.58147125676024,54.09176296296683
te_tai_aorere,oceanic,mountains,forest,loam,low,0,False,False,whakatu_province,oceania,172.35572591280948,-41.941499471575554
te_tairawhiti,oceanic,mountains,forest,loam,high,1,True,False,bay_of_plenty_province,oceania,177.9282274001867,-38.313255247020095
teayotlan,savanna,flatland,jungle,clay,moderate,1,True,False,tuxpan_province,america,-97.46980951531293,20.769958346788606
tebang,highland_monsoon,plateau,savanna,sand,high,1,False,False,ntsoana_tsatsi_province,africa,28.903997900836202,-26.65110910238875
tebessa,cold_steppe,plateau,thicket,loam,low,0,False,False,baghai_province,africa,8.070806299508575,35.54492892986304
tebourba,mediterranean,flatland,farmland,loam,moderate,1,True,False,bizerte_province,africa,10.009932155415044,36.899809766260695
tecalco,highland_monsoon,plateau,grasslands,loam,high,0,False,False,tepeyacac_province,america,-97.80510804703306,18.833940102519435
tecamachalco,highland_monsoon,plateau,grasslands,loam,very_high,0,False,False,tepeyacac_province,america,-97.46986721455781,18.74828515016708
techamutete,subtropical_monsoon,plateau,savanna,loam,very_high,1,False,False,huila_province,africa,16.0395312883889,-15.106551514947611
techiman,savanna,hills,jungle,loam,very_high,0,False,False,bono_province,africa,-1.926544174354035,7.251417749394643
tecka,cold_arid,hills,grasslands,loam,very_low,2,False,True,chubut_province,america,-70.02693827580563,-44.25165449728442
tecklenburg,oceanic,flatland,grasslands,sand,high,0,False,False,emsland_province,europe,7.805999897658467,52.28971216438848
tecoanapa,savanna,flatland,dry_forest,loam,very_high,0,True,False,yopitzinco_province,america,-99.06507887847084,16.784131900646383
tecohtzincalpan,savanna,mountains,jungle,sand,very_high,0,False,False,maniani_province,america,-87.13064643498234,14.133215062728073
tecozautla,cold_steppe,hills,grasslands,loam,moderate,0,False,False,axocopan_province,america,-99.45709883852743,20.447866258191624
tecpan,savanna,hills,mixed_forest,loam,very_high,0,True,False,cihuatlan_province,america,-100.23598801107391,17.23818168961391
tecuci,continental,flatland,savanna,loam,high,0,False,False,barlad_province,europe,27.46410106230971,46.024164735462946
tede,savanna,rolling,jungle,sand,high,1,False,False,oyo_province,africa,3.549391348891163,8.170739917549017
tedei,arid,flatland,scrubland,sand,very_low,0,True,False,badimaya_province,oceania,115.03241652805798,-26.028788136835516
tedelles,mediterranean,hills,thicket,loam,very_high,0,True,False,kabylia_province,africa,3.935761652505505,36.85188991794993
tedim,subtropical_monsoon,mountains,jungle,loam,high,5,False,False,kuki_province,asia,93.13699353353843,23.28403885070698
tednest,mediterranean,plateau,thicket,loam,low,0,False,False,haha_province,africa,-8.882344590815592,31.127619288131463
tedote,mediterranean,mountains,desert,sand,low,0,True,False,canary_islands_province,africa,-17.82256364121804,28.68634198474521
teel,cold_arid,plateau,scrubland,loam,very_low,1,False,True,zavkhan_province,asia,94.51268549121437,47.87964001978126
teem,cold_steppe,plateau,grasslands,loam,very_low,0,False,False,patagonia_province,america,-69.97192676890359,-48.10542295226306
teewinot,subarctic,mountains,coniferous_forest,loam,low,1,False,False,grand_teton_province,america,-110.88531974693268,43.11851882007768
tefelfelt,mediterranean,flatland,thicket,loam,high,0,False,False,fez_province,africa,-6.198542853814928,34.12290334085067
tefeyak,subtropical,floodplains,grasslands,sand,very_high,2,False,False,enlhet_province,america,-59.69645611291682,-23.976949113225313
tegal,tropical,floodplains,marsh,loam,high,1,True,False,cirebon_province,asia,109.04729104635652,-7.04595683581857
tegeget,mediterranean,flatland,savanna,loam,low,1,False,False,tamasna_province,africa,-7.5033064199500075,32.76271689824414
tegelspit,subarctic,flatland,coniferous_forest,loam,very_low,0,False,False,irelyakh_province,asia,112.96604632900937,61.13754186680777
tegen,subarctic,flatland,coniferous_forest,loam,very_low,0,False,False,biryuk_province,asia,118.90859819913646,60.752750517931005
tegina,savanna,hills,savanna,sand,moderate,2,False,False,zazzau_province,africa,6.415899463958482,10.134661089904222
tegninateo,subtropical,flatland,mixed_forest,sand,very_high,0,False,False,doeg_province,america,-78.0327010957727,38.464252240328
teguise,arid,flatland,desert,loam,very_low,0,True,False,canary_islands_province,africa,-13.600031666957278,29.038222143583013
tegyulte,subarctic,flatland,coniferous_forest,loam,very_low,2,False,False,upper_amga_province,asia,129.30044496267385,59.938847263063806
tehcha,continental_monsoon,wetlands,savanna,loam,moderate,4,False,False,lower_zeya_province,asia,128.4627034066608,50.15828163688228
tehotihuacan,cold_steppe,plateau,scrubland,loam,very_high,0,False,True,tetzcoco_province,america,-98.73388135409505,19.728757655039466
tehri,subtropical_monsoon,flatland,dry_forest,loam,very_high,1,False,False,upper_bundelkhand_province,asia,79.06537247287673,24.838214528924592
tehua,cold_arid,hills,scrubland,loam,very_low,0,False,False,suma_province,america,-107.1299523956321,30.075676768281852
tehuacan,highland_monsoon,mountains,grasslands,sand,very_high,1,False,False,tepeyacac_province,america,-97.18533666399162,18.34559081266208
tehuantepec,savanna,flatland,dry_forest,loam,very_high,1,True,False,tehuantepec_province,america,-95.05735131436816,16.4259472027059
teiehonwahkhkwatha,continental,flatland,forest,sand,moderate,0,False,True,onyotaaka_province,america,-75.3910678101937,43.341265759254966
teionontatatie,continental,flatland,forest,loam,high,1,False,False,kanienkehaka_province,america,-74.922290829947,42.98217516974603
tejend,cold_arid,flatland,scrubland,loam,low,2,False,False,tejend_province,asia,60.45875621145228,36.8049612030959
tekabket,dry_summer_continental,plateau,grasslands,loam,moderate,0,False,False,talas_province,asia,72.36354150869721,42.526700243284346
tekahionhake,continental,flatland,marsh,loam,very_high,0,False,False,ganatchio_province,america,-81.42313495774945,43.02398743954908
tekeli,continental,plateau,grasslands,loam,low,1,False,False,kayalyk_province,asia,78.44251342046374,45.17100620819351
tekman,dry_summer_continental,mountains,savanna,stony,low,0,False,False,malazgirt_province,europe,41.67340366725671,39.69445810786047
tekouch,mediterranean,hills,thicket,loam,very_high,0,True,False,annaba_province,africa,7.368883396305307,36.831289296600396
tekro,arid,plateau,desert,stony,very_low,0,False,False,tibesti_province,africa,21.25524549210209,19.583852684420226
telantunich,savanna,flatland,jungle,stony,moderate,0,False,False,uaymil_province,america,-88.7659651630808,19.70772759975201
telavi,continental,hills,grasslands,loam,very_high,0,False,False,kakheti_province,europe,45.4410771770315,41.78051380842784
tele_nugar,savanna,hills,savanna,sand,moderate,0,False,False,bagirmi_province,africa,18.241909537627123,11.153645293442827
telemba,subarctic,plateau,savanna,loam,low,1,False,False,khamag_province,asia,113.05769146038483,52.792862896552734
telen,tropical,wetlands,swamp,loam,low,5,False,False,upper_mahakam_province,asia,116.7555885723973,0.40555687401802376
telha,savanna,hills,thicket,stony,high,1,False,False,jaguaribe_province,america,-39.34799556581672,-6.964890919573189
teliagarhi,subtropical_monsoon,floodplains,marsh,loam,very_high,5,False,False,dumka_province,asia,87.39898649881417,25.144072008684496
teligol,continental,flatland,grasslands,loam,moderate,0,True,True,khadjibey_province,europe,30.820382678443252,46.94220517444758
tellico,subtropical,flatland,coniferous_forest,sand,high,0,False,False,tanasi_province,america,-84.36099122421464,35.442861415211496
telmen,subarctic,hills,grasslands,loam,very_low,0,False,True,khyargas_province,asia,96.78867913092017,48.92196130274212
teloloapan,savanna,mountains,savanna,sand,very_high,3,False,False,tepecoacuilco_province,america,-99.92880271938668,18.234331143265674
teltow,continental,floodplains,swamp,sand,moderate,1,False,False,mittelmark_province,europe,13.406592825847838,52.3848427484544
teluk_melano,tropical,flatland,swamp,peat,low,2,True,False,sukadana_province,asia,109.92816622108319,-0.9555671953247704
temagami,continental,rolling,mixed_forest,stony,low,1,False,False,wanapitei_province,america,-79.9739090575124,47.04994819745362
temascaltepec,highland_monsoon,mountains,mixed_forest,sand,high,0,False,False,temascaltepec_province,america,-100.09298560844485,18.910291651632082
temasek,tropical,flatland,marsh,loam,moderate,0,True,False,johor_province,asia,103.81026472012496,1.3461661029981975
tembesha,savanna,plateau,savanna,clay,high,1,False,False,bazin_province,africa,36.76684055269024,13.645148047521374
tembesi,tropical,hills,savanna,loam,low,5,False,False,upper_jambi_province,asia,102.3594871492013,-2.417007367969151
tembue,subtropical_monsoon,hills,savanna,loam,very_high,1,False,False,zumbo_province,africa,32.23643068508554,-14.563190109776174
temir,continental,flatland,grasslands,loam,very_low,0,False,False,upper_emba_province,asia,57.27927902237903,48.971818048682245
temir_baba,cold_arid,flatland,scrubland,sand,very_low,0,True,False,mangistau_province,asia,53.13205984566844,42.30311184492054
temirkhan_shura,continental,plateau,grasslands,loam,very_high,1,False,False,tarki_province,europe,47.02859591763416,42.967170925335
